setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
truthfulqa_smollm,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8989047010512533,0.898706944983363,-0.00019775606789029787,8.032346618825493e-05,-0.0003535638789552431,-3.8951952766264064e-05,-0.00032659714242488924,-6.292238523786242e-05,0.0144,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.8989047010512533,0.8987024505272746,-0.00020225052397870869,0.00016713580356898545,-0.000534840274521442,0.00011988961615850503,-0.0004824049534898345,6.89149933557065e-05,0.2216,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.8934094794071513,0.8930933693289328,-0.00031611007821852333,0.00011356342573750062,-0.0005408328826392861,-9.887803394514894e-05,-0.0005048772339318885,-0.0001318373785934579,0.0044,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.5875722296547209,0.6067980146489306,0.019225784994209683,0.0057288532434133605,0.008146838374864601,0.030743652704389075,0.009795741952301769,0.02875590459168617,0.0006,817,0.9465,False,0.08020853998989819,0.7676,False,0.669680947524308,0.4478,False,0.9351435707754392,0.1538,False,0.9934524641888016
truthfulqa_smollm,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.6102692329012164,0.6327564948635858,0.022487261962369387,0.005082862084736576,0.012412152110371824,0.0322870863789516,0.014089895114376466,0.030658332946310745,0.0,817,0.9938,False,0.2529577799738423,0.926,False,0.8085289185749642,0.6834,False,0.977975052817069,0.3086,False,0.998938263876622
truthfulqa_tinyllama,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8844730025513529,0.8842797409395511,-0.00019326161180177603,9.925694971442916e-05,-0.00039401398375105146,-1.4981520295442863e-06,-0.0003595564870731982,-3.146119261898672e-05,0.048,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8844730025513529,0.8842018370340186,-0.00027116551733430416,0.00044362909718504556,-0.0011446256043170593,0.000599298265589473,-0.0010052600117754773,0.00045843452101834714,0.5444,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.8844730025513529,0.8843486559329068,-0.00012434661844606953,6.820456336477447e-05,-0.00026067845312804927,7.4907601473883645e-06,-0.0002382061726859952,-1.3483368265343465e-05,0.0652,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.8826902016362816,0.8824774640480967,-0.00021273758818496358,0.00013247223754778997,-0.00047940864943096795,4.348386265541016e-05,-0.00043596224057618205,0.0,0.101,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.6356718987129376,0.6782224126539913,0.04255051394105369,0.007613933277317368,0.027508917749955418,0.057395814762490366,0.030056824906477844,0.05505918449592431,0.0,817,0.9999,False,0.0,0.9999,False,0.2549845179131638,0.9985,False,0.6738556176587709,0.9881,False,0.8987034942866121
truthfulqa_tinyllama,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.6427866227008985,0.6566894735343953,0.01390285083349685,0.004104691548412466,0.005667509127491255,0.02189717733176126,0.00706513515578529,0.020647830900584155,0.0008,817,0.8265,False,0.5712794880721965,0.3925,False,0.9555160086294654,0.0665,False,0.9987517518717868,0.0024,True,0.9999912409354916
