setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
truthfulqa_qwen3b,16,0.45714285714285713,0.7747858017135862,0.0,0.0,1.0,0.5285763137825468,0.9761321909424725,0.0,0.9999796712916128,0.9999701863967024,0.9997721606973022,0.9642699501393167
truthfulqa_qwen3b,17,0.4857142857142857,0.9975520195838433,0.0,0.0,1.0,0.6548738554334268,1.0,0.0,0.9999997838550745,0.9999999229835878,0.9999990180407439,0.9765935506416847
truthfulqa_qwen3b,18,0.5142857142857142,0.9547123623011016,0.0,0.0,1.0,0.5158646025058747,0.9987760097919217,0.0,0.9999970953785066,0.9999980415826573,0.9999811227272414,0.9863525683218201
truthfulqa_qwen3b,19,0.5428571428571428,0.981640146878825,0.0,0.0,1.0,0.5841460933070715,1.0,0.0,0.999997706102506,0.9999978572933879,0.9999902051627141,0.9815550853966417
truthfulqa_qwen3b,20,0.5714285714285714,0.9883720930232558,0.0,0.0,1.0,0.6678491600924051,1.0,0.0,0.9999991456346462,0.9999999422376908,0.999998583448132,0.9520723564142507
truthfulqa_qwen3b,21,0.6,0.6689106487148103,0.0,0.0,1.0,0.5779072949614653,0.9651162790697675,0.0,0.9998487739031503,0.9998451089926296,0.9988049060747375,0.9575157197724014
truthfulqa_qwen3b,22,0.6285714285714286,0.9773561811505508,0.0,0.0,1.0,0.6213551568370548,0.9993880048959608,0.0,0.9999965586005155,0.9999959593889433,0.9999788920018724,0.9625751218104023
truthfulqa_qwen3b,23,0.6571428571428571,0.9528763769889841,0.0,0.0,1.0,0.5261635681929068,0.9993880048959608,0.0,0.9999945352518036,0.9999960061489078,0.9999725078914146,0.9857212959937964
truthfulqa_qwen3b,24,0.6857142857142857,0.0,0.26278412342071533,0.26278412342071533,1.0,0.4774180622700534,0.9804161566707467,0.012927863823027205,0.999970001726987,0.9999498925720758,0.9988263799008233,0.9864766730292578
truthfulqa_qwen3b,25,0.7142857142857143,1.0,0.0,0.0,1.0,0.6933690743601159,1.0,0.0,0.9999999999999998,1.0,1.0,0.9448824870788108
truthfulqa_qwen3b,26,0.7428571428571429,0.9583843329253366,0.0,0.0,1.0,0.5689649023261327,1.0,0.0,0.9999962939669564,0.9999954945398837,0.9999361671471791,0.9679099199762036
truthfulqa_qwen3b,27,0.7714285714285715,0.0,0.11452871561050415,0.11452871561050415,1.0,0.4852109818552068,0.54406364749082,0.010270235558994643,0.9995560382078333,0.9993120674011332,0.988643393650089,0.9752374880639546
truthfulqa_qwen3b,28,0.8,0.0,0.123321533203125,0.123321533203125,1.0,0.5070103043130016,0.9969400244798041,0.0065431476118326315,0.9999664022968663,0.999938213583276,0.9987084065722452,0.984279611590598
truthfulqa_qwen3b,29,0.8285714285714286,0.1511627906976744,0.05027058720588684,0.05027058720588684,1.0,0.6056996569645782,0.9571603427172583,0.002970982092202674,0.9999478086711263,0.9999045574111246,0.9987790643178429,0.9586511300539777
truthfulqa_qwen3b,30,0.8571428571428571,0.0,0.11193084716796875,0.11193084716796875,1.0,0.5940321041008846,0.9895960832313342,0.006709236171830139,0.9999973721582771,0.9999936846541959,0.9992551852795175,0.9724193448374081
truthfulqa_qwen3b,31,0.8857142857142857,0.0,0.58349609375,0.58349609375,1.0,0.10043888778466974,0.0,0.26504915065988865,0.994446998765136,0.9934683233456227,0.6985749261283674,0.9988893057459421
truthfulqa_qwen3b,32,0.9142857142857143,0.0,0.8460655212402344,0.8460655212402344,0.9975520195838433,0.13055825840038998,0.0,0.4324759790636028,0.9643937358678696,0.9684757329089801,0.3834091863622446,0.9988893057459421
truthfulqa_qwen3b,33,0.9428571428571428,0.0,0.8722686767578125,0.8722686767578125,1.0,0.16138546391398112,0.0,0.4768713603588246,0.9433333473428664,0.9561667015408901,0.30458516495782284,0.9988893057459421
truthfulqa_qwen3b,34,0.9714285714285714,0.0,0.5199546813964844,0.332183837890625,0.0,0.03322798438526584,0.01835985312117503,0.29285114529575623,0.9954664722891989,0.9960290530387208,0.8104209050763849,0.9988893057459421
truthfulqa_qwen3b,35,1.0,0.0,0.6764320135116577,0.3911895751953125,0.0,0.03134226056096655,0.0,0.3721154571826314,0.9949437993044686,0.9946321623604442,0.8928208002955559,0.9988893057459421
