setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
halueval_qwen1.5b,B_logprob,0D,LOGPROB,0.789124,0.993448,0.20432399999999995,0.010421283104682256,0.1838312,0.22430060000000004,0.18698759999999995,0.22121280000000007,0.0,500,1.0,False,0.0,1.0,False,0.0,1.0,False,0.21614272508249832,1.0,False,0.549200745600452
halueval_qwen1.5b,B_hidden,0D,HIDDEN,0.789124,0.999192,0.21006799999999992,0.010351244817925976,0.1895796,0.23015219999999992,0.19298740000000006,0.22666439999999996,0.0,500,1.0,False,0.0,1.0,False,0.0,1.0,False,0.22610293805232384,1.0,False,0.5588868399950737
halueval_qwen1.5b,B_lookback,0D,LOOKBACK,0.789124,0.996912,0.20778799999999997,0.010388721838971614,0.18725959999999997,0.2278204999999999,0.19058380000000008,0.22463220000000006,0.0,500,1.0,False,0.0,1.0,False,0.0,1.0,False,0.22076110233402035,1.0,False,0.5537025268809839
halueval_qwen1.5b,B_llmcheck,0D,LLMCHECK,0.789124,0.790932,0.0018079999999999208,0.011622838088163053,-0.020531999999999995,0.02473619999999998,-0.017157999999999955,0.02090020000000002,0.8604,500,0.2452,False,0.0,0.1319,False,0.0,0.0594,False,0.0604985506521134,0.0241,True,0.3872023313605304
halueval_qwen1.5b,B_lex,0D,LEX,0.789124,0.978928,0.18980399999999997,0.01053585989902568,0.16891989999999996,0.21052460000000003,0.17237979999999997,0.20689640000000006,0.0,500,1.0,False,0.0,1.0,False,0.0,1.0,False,0.20006036054777065,1.0,False,0.5333833125789087
halueval_qwen1.5b,B_rowstat,0D,ROWSTAT,0.789124,0.787712,-0.0014120000000000799,0.010510743913711387,-0.02172059999999996,0.019496300000000064,-0.01827320000000006,0.016032599999999928,0.9046,500,0.1978,False,0.0,0.0907,False,0.0,0.036,True,0.20356319498676312,0.0121,True,0.5368470545934918
halueval_qwen1.5b,B_len,0D,LEN,0.789124,0.96724,0.17811599999999994,0.010799197519978264,0.15647479999999994,0.19912830000000006,0.1602147999999999,0.19554539999999992,0.0,500,1.0,False,0.0,1.0,False,0.0,1.0,False,0.16409622302702065,1.0,False,0.4972271175705929
halueval_qwen1.5b,I_0D_beyond_nontopo,NONTOPO,NONTOPO+0D,0.999276,0.999484,0.00020799999999998597,0.0001895061973661007,-8.000000000008e-06,0.0006679999999998909,0.0,0.0005719999999999059,0.1614,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,I_defl_beyond_nontopo,NONTOPO,NONTOPO+DEFL,0.999276,0.999292,1.599999999990498e-05,3.280089547802152e-05,-5.199999999994098e-05,8.400000000008401e-05,-3.2000000000032e-05,7.199999999996098e-05,0.6152,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,I_0D_beyond_lex,LEX,LEX+0D,0.978928,0.97108,-0.007847999999999966,0.0035119437004742767,-0.014936199999999952,-0.001159899999999943,-0.013788000000000022,-0.002260000000000034,0.022,500,0.2652,False,0.7708581777410406,0.0241,True,0.9913677609137859,0.0002,True,0.9999487820354844,0.0,True,0.9999999559293702
halueval_qwen1.5b,I_sink_beyond_lex,LEX,LEX+SINK,0.978928,0.968172,-0.010755999999999988,0.003736947816646499,-0.018384200000000066,-0.003739799999999971,-0.01700400000000002,-0.0047275999999999655,0.0022,500,0.5717,False,0.6975187370527114,0.1294,False,0.9821694039810427,0.0085,True,0.9997903601521605,0.0,True,0.9999995467109444
halueval_qwen1.5b,I_defl_beyond_lex,LEX,LEX+DEFL,0.978928,0.956452,-0.02247600000000005,0.004228384942374078,-0.03083999999999998,-0.014279699999999966,-0.02955220000000002,-0.015575799999999931,0.0,500,0.9992,False,0.5285461376090097,0.9624,False,0.9429072562806304,0.7194,False,0.9979650580672677,0.273,False,0.9999802385591676
halueval_qwen1.5b,I_0D_beyond_logprob,LOGPROB,LOGPROB+0D,0.993448,0.992504,-0.0009439999999999449,0.0011644858983172954,-0.003407999999999969,0.0011280000000000179,-0.002956200000000064,0.0008599999999999719,0.445,500,0.0,True,0.9999999999961513,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,I_0D_beyond_hidden,HIDDEN,HIDDEN+0D,0.999192,0.99928,8.799999999997699e-05,9.77864417849418e-05,-8.799999999997699e-05,0.00030399999999997096,-5.6000000000056005e-05,0.00025999999999992696,0.3704,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
