setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
triviaqa_mistral,17,0.5483870967741935,0.5095,0.0,0.0,1.0,0.5357146502745852,0.706,0.0,0.9999948507790327,0.999990648996975,0.9998560389534287,0.9924780749430371
triviaqa_mistral,18,0.5806451612903226,0.349,0.022975921630859375,0.022975921630859375,1.0,0.5736184072576975,0.515,0.000928267290287897,0.9998645748899817,0.9999106059710813,0.9992748082654006,0.9854542551265926
triviaqa_mistral,19,0.6129032258064516,0.6225,0.0,0.0,1.0,0.5815775121557509,0.7835,0.0,0.9999931079455531,0.9999901479968132,0.9999048759692275,0.9848145832013285
triviaqa_mistral,20,0.6451612903225806,0.976,0.0,0.0,1.0,0.6694568834486538,0.9955,0.0,0.9999994974631604,0.9999997479999186,0.9999974439991732,0.9750876625817141
triviaqa_mistral,21,0.6774193548387096,1.0,0.0,0.0,1.0,0.6904829774713257,1.0,0.0,1.0,1.0,1.0,0.9824736015303472
triviaqa_mistral,22,0.7096774193548387,1.0,0.0,0.0,1.0,0.7181476488492581,1.0,0.0,1.0,0.9999999999999998,1.0,0.9786911923930672
triviaqa_mistral,23,0.7419354838709677,1.0,0.0,0.0,1.0,0.6986022760706194,1.0,0.0,1.0,1.0,1.0,0.9885954426678537
triviaqa_mistral,24,0.7741935483870968,1.0,0.0,0.0,1.0,0.7277503291482519,1.0,0.0,1.0,1.0,1.0,0.9780429678837215
triviaqa_mistral,25,0.8064516129032258,1.0,0.0,0.0,1.0,0.7208925436364143,1.0,0.0,1.0,1.0,1.0,0.9793168490890608
triviaqa_mistral,26,0.8387096774193549,1.0,0.0,0.0,1.0,0.7025201320026869,1.0,0.0,1.0,1.0,1.0,0.9850625817409673
triviaqa_mistral,27,0.8709677419354839,1.0,0.0,0.0,1.0,0.6552165157970055,1.0,0.0,1.0,1.0,1.0,0.9931347650225125
triviaqa_mistral,28,0.9032258064516129,1.0,0.0,0.0,1.0,0.6165597682382661,1.0,0.0,0.9999999999999996,1.0,1.0,0.9903658934010733
triviaqa_mistral,29,0.9354838709677419,0.0,0.13661742210388184,0.13661742210388184,1.0,0.631103051852491,0.99,0.0067793229054747255,0.999991904546829,0.999989532996614,0.9995209193450176,0.9879858179170385
triviaqa_mistral,30,0.967741935483871,0.9785,0.0,0.0,1.0,0.5797201351190558,1.0,0.0,0.9999996629949193,0.9999994704998288,0.9999930369977476,0.9900611376703179
triviaqa_mistral,31,1.0,0.453,0.009286031126976013,0.009286031126976013,1.0,0.511016718073843,0.9885,0.00032668156091357985,0.9999498121371908,0.9999285084768726,0.9970547310472055,0.9911351495337731
