b,delta0,coned,sink_mass,h1_tot,h1_max,P0,star,gap
0,0.8347080334659566,False,0.06666972405985168,3.3437161445617676,0.18088263273239136,25.235680401325226,36.39988076166578,11.164200360340551
0,0.9815573196890699,False,0.09266935909980681,3.3115264177322388,0.192593514919281,23.844756737351418,35.38589499510753,11.54113825775611
0,0.6111869906865366,False,0.07754938622175335,3.3902924060821533,0.18717670440673828,27.061415135860443,35.97557393735162,8.914158801491176
0,0.8332956717607479,False,0.05401195325119687,3.6414347887039185,0.19413846731185913,26.35586017370224,36.89353382320333,10.537673649501087
0,0.767111893430218,False,0.07306430395271855,3.7673144340515137,0.25336289405822754,25.29365912079811,36.15049214584398,10.856833025045866
0,0.8994612378956499,False,0.056493659698471796,3.5281007289886475,0.1645958423614502,25.525381110608578,36.7967472717596,11.271366161151022
0,0.68327160574023,False,0.12535813839183507,3.8392017483711243,0.1775255799293518,25.84258171916008,34.11103260271843,8.268450883558351
0,0.7703263695135047,False,0.09327139802362297,3.823874056339264,0.18473607301712036,25.828623488545418,35.3624154770787,9.533791988533281
0,0.8561470596347743,False,0.10573763051798217,3.861376404762268,0.19229143857955933,25.71504969894886,34.8762324097987,9.161182710849843
0,0.8500305588081873,False,0.054250475455874074,3.075247049331665,0.20726501941680908,25.704131469130516,36.88423145722092,11.180099988090404
0,0.5826152496558852,False,0.10376991313835504,4.728412508964539,0.2885575294494629,24.31996501237154,34.952973387604146,10.633008375232606
0,0.620032806942026,False,0.07258365768526837,3.8310824632644653,0.22427862882614136,27.547300070524216,36.16923735027453,8.621937279750313
0,0.8674650969305139,False,0.1024781814987768,3.36175936460495,0.24603945016860962,25.828898698091507,35.0033509215477,9.174452223456193
0,0.6962371095561299,False,0.13552626158231848,3.9133862257003784,0.18787461519241333,25.254153683781624,33.714475798289584,8.46032211450796
0,0.7679333958759739,False,0.05893726050061265,4.272098422050476,0.2053280472755432,26.11130054295063,36.7014468404761,10.590146297525472
0,0.6457970626638136,False,0.10045790241806926,3.5290234684944153,0.2095087766647339,25.71747773885727,35.082141805695294,9.364664066838024
0,0.7363188481754407,False,0.07969523932503875,4.3275681138038635,0.27147549390792847,25.728265948593616,35.89188566632349,10.163619717729873
0,0.8466607582275786,False,0.08733974989316476,3.8764553666114807,0.2043251395225525,24.484422378242016,35.59374975416657,11.109327375924558
0,0.813870374701931,False,0.1021776970461815,3.5277488827705383,0.2094523310661316,24.401610050350428,35.01506981519893,10.6134597648485
0,0.8137112574865014,False,0.07298038056917104,2.844255805015564,0.1552795171737671,22.91397900879383,36.15376515780233,13.239786149008502
0,0.6445700478840353,False,0.1066125045698227,3.9209548830986023,0.20007169246673584,23.624610900878906,34.842112321776916,11.21750142089801
0,0.7871899369169515,False,0.07681233457506649,3.5461427569389343,0.21356350183486938,24.6285884603858,36.004318951572415,11.375730491186616
0,0.8913352145958376,False,0.06262890891362598,3.7648539543151855,0.1793864369392395,25.144800752401352,36.55747255236859,11.412671799967235
0,0.7379018905703761,False,0.0815902393707002,4.403538227081299,0.2630463242530823,25.830307319760323,35.817980664542695,9.987673344782372
0,0.6981271735905088,False,0.06977373742865868,3.4991774559020996,0.20808470249176025,24.86946240067482,36.27882424028231,11.409361839607492
0,0.9299399995108654,False,0.05310573268892792,3.5943827629089355,0.24314606189727783,25.054082326591015,36.928876425131804,11.87479409854079
0,0.8254016573106318,False,0.08950667965346328,4.468960165977478,0.22215992212295532,24.726584991207346,35.50923949351493,10.782654502307587
0,0.8638792245259345,False,0.10017586073953089,3.9611526131629944,0.18178337812423706,23.09082031622529,35.0931414311583,12.002321114933011
0,0.7348046527137554,False,0.0757604827942859,3.980983018875122,0.19080525636672974,26.735334634780884,36.04534117102284,9.310006536241957
0,0.8667087820444682,False,0.0843698598185156,4.109257638454437,0.20818108320236206,24.468442764133215,35.70957546707789,11.241132702944675
0,0.6525195361028209,False,0.07070628300866155,4.19475793838501,0.21523863077163696,25.162603579461575,36.2424549626622,11.079851383200626
0,0.7119332323122781,False,0.06946418081265635,3.0967111587524414,0.1948627233505249,24.817993074655533,36.2908969483064,11.472903873650864
0,0.6388644623738424,False,0.07180963107186744,2.9518240690231323,0.21683931350708008,25.939358349889517,36.19942438819717,10.260066038307656
0,0.9067618479192183,False,0.11367734807891555,3.7533555030822754,0.21158629655838013,25.53586843237281,34.5665834249223,9.030714992549491
0,0.7831346841081676,False,0.08538602458457814,4.164456307888031,0.3277018070220947,24.24095118045807,35.66994504120145,11.428993860743383
0,0.9019601235302355,False,0.08288655359872554,3.2661056518554688,0.22245413064956665,24.727929443120956,35.76742440964971,11.039494966528757
0,0.49963401939238145,False,0.08879607528409449,3.8503453135490417,0.25201672315597534,25.97794473171234,35.53695306392032,9.55900833220798
0,0.6400038783136847,False,0.11308872912683285,3.4899967908859253,0.20662862062454224,24.87246243469417,34.58953956405352,9.717077129359346
0,0.8784233352408256,False,0.09655186292586339,4.493480384349823,0.2364707589149475,24.211225174367428,35.23447734589133,11.0232521715239
0,0.6896552564105538,False,0.0768987451013487,3.471354603767395,0.3837202191352844,26.87388250231743,36.000948941047405,9.127066438729976
0,0.5737655230877247,False,0.07460670131254456,3.5964470505714417,0.21908915042877197,25.609230548143387,36.090338648810764,10.481108100667377
0,0.8679425685894844,False,0.06404821460838456,3.880329728126526,0.2257365584373474,25.69298519194126,36.50211963027299,10.809134438331732
0,0.6823470414770095,False,0.05825926899994572,3.1931455731391907,0.16935288906097412,26.029050201177597,36.72788850900211,10.698838307824516
0,0.5296110903321601,False,0.10745765443839794,4.129247963428497,0.17428922653198242,25.62055043876171,34.80915147690248,9.188601038140767
0,0.6092089896658534,False,0.10139063753430615,4.719596683979034,0.2799500823020935,25.227241775020957,35.04576513616206,9.818523361141104
0,0.8525197645730304,False,0.07898936356946393,3.8165172934532166,0.2250010371208191,25.284961342811584,35.919414820790905,10.63445347797932
0,0.8388602434621389,False,0.07616601103101153,3.0077550411224365,0.1879752278327942,24.788663044571877,36.02952556979054,11.240862525218667
0,0.762993286103901,False,0.09754880039169597,4.209111750125885,0.18102115392684937,24.83249980211258,35.19559678472386,10.363096982611282
0,0.8301543634687347,False,0.08356435153239458,4.344672977924347,0.31338566541671753,25.313614651560783,35.7409902902366,10.42737563867582
0,0.8170468980377905,False,0.076079103953972,4.658682763576508,0.3655267357826233,23.349797561764717,36.03291494579509,12.683117384030375
0,0.9712644903975088,False,0.06425613891521272,3.4028428196907043,0.17991209030151367,23.628157686442137,36.4940105823067,12.865852895864563
0,0.6846396803727908,False,0.05712283753793509,3.5845292806625366,0.1883147954940796,25.958610832691193,36.77220933602053,10.813598503329338
0,0.6696617014825587,False,0.05964927886596069,3.6631290912628174,0.19692713022232056,27.065505027770996,36.67367812422753,9.608173096456532
0,0.5836399113672488,False,0.10580130703903293,3.4093063473701477,0.21214944124221802,26.2003404609859,34.873749025477714,8.673408564491815
0,0.9287080875475549,False,0.08770311248380515,3.9810879230499268,0.25876373052597046,25.103193253278732,35.5795786131316,10.47638535985287
0,0.7628753302147498,False,0.08087069286364276,3.6854830384254456,0.20314985513687134,25.349760979413986,35.84604297831794,10.496281998903953
0,0.7659431097072211,False,0.0807472067215647,4.4976441860198975,0.22291791439056396,25.191851556301117,35.85085893785897,10.659007381557856
0,0.6548438788802347,False,0.07854208827929196,3.7040738463401794,0.3011605739593506,26.898390144109726,35.93685855710761,9.038468412997887
0,0.766807941421208,False,0.06862714557831315,3.1964799761772156,0.17791748046875,26.054288864135742,36.32354132244579,10.26925245831005
0,0.8568700381471472,False,0.04362432365202489,3.6059951186180115,0.22271043062210083,24.89356931298971,37.29865137757103,12.405082064581322
0,0.602201343370737,False,0.06929278688112986,3.393909454345703,0.21698254346847534,25.96849897503853,36.297581311635945,10.329082336597416
0,0.7473430082609682,False,0.05917087796582105,3.2935248613357544,0.1788129210472107,24.308396592736244,36.69233575933297,12.383939166596726
0,0.9402884087960133,False,0.0825528382683769,3.9208924174308777,0.24336665868759155,25.339367780834436,35.780439307533314,10.441071526698877
0,0.7078828569317214,False,0.05256272959709229,3.648136019706726,0.19332951307296753,26.070883065462112,36.9500535457134,10.87917048025129
0,0.7870666385409189,False,0.06803760605557989,4.050181806087494,0.16842502355575562,26.174822211265564,36.34653336383238,10.171711152566814
0,0.8519072936056912,False,0.06140381559387341,3.706899583339691,0.1973806619644165,24.519392147660255,36.60525119183893,12.085859044178676
0,0.6249268375850506,False,0.08306791457139458,3.8058958053588867,0.2317870855331421,25.127983763813972,35.76035133171562,10.632367567901646
0,0.7547589737891338,False,0.061573464596214524,3.507963240146637,0.1831381916999817,24.438308507204056,36.598634880747625,12.160326373543569
0,0.8928283225217332,False,0.06732405017263177,4.5709388256073,0.2882106900215149,25.09530209004879,36.37436204326736,11.279059953218571
0,0.9507461937789282,False,0.0648113178726322,4.18591445684433,0.24031078815460205,24.499891566112638,36.47235860296735,11.97246703685471
0,0.8644922620504251,False,0.05153830265727775,2.976824700832367,0.14610004425048828,25.541754253208637,36.99000619636617,11.44825194315753
0,0.7603433743953754,False,0.0856031975263023,3.3423367738723755,0.26516157388687134,24.230146765708923,35.661475296474215,11.431328530765292
0,0.8381860738216736,False,0.05139720220093922,3.351404070854187,0.17130714654922485,25.03450918197632,36.99550911416337,11.96099993218705
0,0.7769301936616524,False,0.07278920417429446,4.697278738021851,0.24396342039108276,25.11988149397075,36.161221037202516,11.041339543231764
0,0.760275665633191,False,0.13577057493502165,3.0505447387695312,0.2269464135169983,25.04937969148159,33.70494757753416,8.655567886052573
0,0.612200905679245,False,0.12621133524593967,4.089806914329529,0.19980132579803467,24.950279742479324,34.07775792540835,9.127478182929025
0,0.5260472024864918,False,0.10696872144285183,4.411390781402588,0.23599112033843994,26.74176773428917,34.82821986372878,8.086452129439614
0,0.8531770635730438,False,0.08105299571972455,3.363546848297119,0.25955331325531006,24.252428010106087,35.83893316693075,11.586505156824664
0,0.7295433163135358,False,0.08190462842303119,4.477433145046234,0.20903968811035156,24.51828506588936,35.80571949150179,11.287434425612432
0,0.6697065732956947,False,0.0677738031261995,3.4859593510627747,0.20786446332931519,25.590447306632996,36.35682167807822,10.766374371445224
0,0.8048552446329362,False,0.057396437971647,3.9103169441223145,0.2259232997894287,25.48064097762108,36.761538919105774,11.280897941484696
0,0.5064572823591772,False,0.09417175792846154,4.085326373577118,0.2282860279083252,25.57204645127058,35.32730144079,9.755254989519422
0,0.7048937679432573,False,0.08808970918487243,3.4197455644607544,0.17372900247573853,25.767416402697563,35.56450134178997,9.797084939092407
0,0.7242217793165967,False,0.07961038221674985,3.155230164527893,0.19859206676483154,25.78699591755867,35.89519509354676,10.10819917598809
0,0.6681420353063995,False,0.09044269054862401,3.8032438158988953,0.2582680583000183,25.729097329080105,35.47273506860367,9.743637739523564
0,0.9605668050591369,False,0.09247391915040937,4.524349272251129,0.33634263277053833,24.849215745925903,35.393517153134034,10.544301407208131
0,0.8029239663498361,False,0.1055013220617175,3.215870678424835,0.19697874784469604,26.42561101913452,34.88544843959302,8.459837420458499
0,0.8956012966689797,False,0.08583785716451701,3.9658623933792114,0.19215542078018188,24.367656245827675,35.652323570583825,11.28466732475615
0,0.6787204600681338,False,0.08948984307715777,4.143229007720947,0.23258322477340698,26.613091379404068,35.50989611999084,8.896804740586774
0,0.6191446837876262,False,0.1172829846049601,3.470463275909424,0.21560823917388916,25.969053477048874,34.425963600406554,8.45691012335768
0,0.7455066143098588,False,0.09372304368795012,3.236832082271576,0.20122331380844116,25.21631023287773,35.34480129616995,10.128491063292216
0,0.7235480143040033,False,0.10070881637589674,4.402417600154877,0.21028733253479004,24.548315316438675,35.07235616134003,10.524040844901357
0,0.9026182549095509,False,0.06611212741534625,5.101815223693848,0.27691876888275146,24.743462674319744,36.42162703080149,11.678164356481744
0,0.9435532823109345,False,0.1155262070357714,3.571444571018219,0.1773321032524109,25.724191699177027,34.49447792560492,8.770286226427892
0,0.792337005116052,False,0.07480170427012531,3.499315321445465,0.1612997055053711,23.692722022533417,36.08273353346512,12.3900115109317
0,0.82482877687367,False,0.10637306910581704,2.7906347513198853,0.13602995872497559,26.52412611246109,34.851450304873126,8.327324192412036
0,0.565934092002813,False,0.1133585700649881,4.155090093612671,0.3522487282752991,24.657615438103676,34.579015767465464,9.921400329361788
0,0.6412068094144906,False,0.09140782054259408,2.886804521083832,0.17664164304733276,26.873619735240936,35.43509499883883,8.561475263597892
0,0.5207793000008992,False,0.07874239629646568,4.362471520900726,0.24227219820022583,27.05765463411808,35.929046544437846,8.871391910319765
0,0.6890691521180135,False,0.11737233470929108,4.002184510231018,0.20702093839645386,25.13981181010604,34.42247894633765,9.282667136231609
0,0.5394224029757737,False,0.10861886130649097,4.391100883483887,0.2553594708442688,25.96408122777939,34.76386440904685,8.799783181267465
0,0.8579033565906522,False,0.10132684799168568,4.280270278453827,0.2570955157279968,24.72844524681568,35.04825292832426,10.319807681508578
0,0.7795885470436481,False,0.10211111447140664,4.0547903180122375,0.22891730070114136,25.37733806669712,35.01766653561514,9.640328468918021
0,0.7680418961463449,False,0.05911150551651741,3.3316097259521484,0.15426957607269287,25.281799003481865,36.69465128485582,11.412852281373958
0,0.8960949247437441,False,0.09284096874061419,3.955590546131134,0.27773433923721313,24.719996016472578,35.379202219116046,10.659206202643468
0,0.8641693995090356,False,0.09296180003546042,3.126069664955139,0.18302446603775024,25.50354926288128,35.37448979861704,9.870940535735762
0,0.6949391900813714,False,0.053577121991720864,3.64496248960495,0.21120738983154297,27.412267118692398,36.91049224232288,9.498225123630483
0,0.7872884339240008,False,0.12202537041023646,3.373898446559906,0.15385353565216064,25.14523269608617,34.24101055400078,9.095777857914612
0,0.6218565802096125,False,0.08807016386477831,3.4060145020484924,0.1974426507949829,27.557625576853752,35.56526360927365,8.007638032419898
0,0.9346307690353777,False,0.08968511802128858,3.8615745902061462,0.23388677835464478,23.37776955217123,35.502280397169756,12.124510844998525
0,0.6321728410339268,False,0.08081779494130147,3.7595552802085876,0.18353581428527832,26.40601995587349,35.84810599728924,9.442086041415749
0,0.8004264389285678,False,0.06607824102271671,4.185207426548004,0.26073145866394043,24.242498517036438,36.42294860011405,12.18045008307761
0,0.7287575441151221,False,0.078612590323021,4.253162920475006,0.22723251581192017,25.55446293950081,35.93410897740219,10.37964603790138
0,0.7062005708975241,False,0.0704604069680657,3.676676630973816,0.21455734968185425,26.01295956969261,36.25204412824544,10.239084558552825
0,0.8573564789359945,False,0.054272354045044637,3.5973387956619263,0.27099525928497314,25.453266322612762,36.883378192243256,11.430111869630494
0,0.8992819112563751,False,0.07531222912784563,3.9279048442840576,0.21446973085403442,26.260984748601913,36.06282306401402,9.801838315412105
0,0.6639149548650197,False,0.08049174220846209,3.1230425238609314,0.3752021789550781,26.57020963728428,35.86082205386998,9.290612416585702
0,0.7997589860297472,False,0.09757399218339893,3.698805570602417,0.19889724254608154,24.15124960243702,35.19461430484744,11.043364702410422
0,0.5555115937642782,False,0.059853946319602225,3.845706522464752,0.22327619791030884,26.120542734861374,36.665696093535516,10.545153358674142
0,0.6649941325927433,False,0.08077165933658645,3.9546366930007935,0.2259618043899536,27.036886751651764,35.849905285873135,8.81301853422137
0,0.7292838965089614,False,0.051076185944037164,3.389483690261841,0.1894722580909729,25.492513969540596,37.00802874818256,11.515514778641965
0,0.7535818197116351,False,0.0700746208565039,4.940802276134491,0.25999683141708374,25.17786307632923,36.26708978659636,11.089226710267127
0,0.6290782343486788,False,0.08322011367843841,3.2030115127563477,0.20871400833129883,25.658707171678543,35.75441556654091,10.095708394862363
0,0.7926460893425129,False,0.08303185656156097,3.0624428391456604,0.19258546829223633,27.496563643217087,35.76175759409913,8.265193950882043
0,0.6964747443927904,False,0.06060981632069389,3.5482107400894165,0.19974982738494873,26.3053697347641,36.63621716349294,10.330847428728838
0,0.5220615969997033,False,0.1056773306452938,4.03161484003067,0.17450296878814697,24.429938469082117,34.87858410483355,10.448645635751433
0,0.7971610415474837,False,0.07780487346466226,4.306261122226715,0.2073993682861328,24.489659026265144,35.96560993487817,11.475950908613022
0,0.9263723637456817,False,0.07950475111058786,3.647514283657074,0.17822051048278809,24.705853447318077,35.89931470668707,11.193461259368995
0,0.9774294219932761,False,0.1099914845160734,4.673442780971527,0.3395395278930664,24.569216007366776,34.710332103873135,10.141116096506359
0,0.5678871522930822,False,0.06846209963971056,3.766718626022339,0.2535865902900696,25.013134628534317,36.32997811405129,11.316843485516976
0,0.8176176206568095,False,0.12934526124918147,3.8184913396835327,0.19097018241882324,23.875284157693386,33.95553481128192,10.080250653588536
0,0.7603863011029293,False,0.06681167501582734,3.951748549938202,0.18596452474594116,24.682684928178787,36.39434467438273,11.711659746203942
0,0.8587284459098782,False,0.07285015843593641,4.02908593416214,0.2010088562965393,24.790031522512436,36.158843820998484,11.368812298486048
0,0.537072661673746,False,0.06468011543004333,4.230384349822998,0.22663068771362305,27.04660102725029,36.47747549822831,9.430874470978019
0,0.8300708801683304,False,0.10964559189197555,3.9260263442993164,0.24817514419555664,24.288343131542206,34.72382191621295,10.435478784670742
0,0.9581350786485274,False,0.05944532233232171,3.567095160484314,0.19236868619918823,27.093049839138985,36.68163242903945,9.588582589900469
0,0.9010042735114652,False,0.08761409792078091,3.5572845935821533,0.30735093355178833,25.10295559465885,35.58305018108955,10.480094586430695
0,0.9072835510989811,False,0.08400141527412941,3.943285286426544,0.15278446674346924,26.889581508934498,35.72394480430895,8.834363295374452
0,0.8705694862289346,False,0.05349257158361668,3.143220603466034,0.17989158630371094,24.4096577167511,36.91378970823895,12.504131991487853
0,0.8106545166229273,False,0.07318700572562536,3.735982656478882,0.2586477994918823,26.133927926421165,36.145706776700614,10.011778850279448
0,0.7553042528452661,False,0.0976455679626676,4.42265921831131,0.31842517852783203,24.42835808172822,35.19182284945597,10.763464767727747
0,0.750387812947146,False,0.0817992305602699,4.4449121952056885,0.21281075477600098,27.142530843615532,35.809830008149476,8.667299164533944
0,0.6314423198585453,False,0.11492488445369868,3.2364423871040344,0.1744006872177124,25.0380077958107,34.517929506305755,9.479921710495056
0,0.9472769473334649,False,0.058321746028795064,4.31074720621109,0.2575915455818176,25.65776301175356,36.725451904877005,11.067688893123446
0,0.6821501692938514,False,0.09536309169076684,3.5282235145568848,0.2234407663345337,26.656110122799873,35.28083942406009,8.624729301260217
0,0.7393009635765756,False,0.1524675350084134,3.279976546764374,0.1936568021774292,22.103466793894768,33.053766134671875,10.950299340777107
0,0.7349772083622292,False,0.08997801986964869,3.8365553617477417,0.17058497667312622,24.55269306898117,35.4908572250837,10.93816415610253
0,0.7941574139532145,False,0.05282514820469308,3.712637722492218,0.18116486072540283,25.643640711903572,36.93981922001696,11.296178508113385
0,0.8371600981336415,False,0.05727953699838871,3.0781359672546387,0.17316901683807373,23.664612740278244,36.76609805706284,13.101485316784597
0,0.7888201371424172,False,0.05097826758805357,3.653853714466095,0.25808030366897583,25.632876485586166,37.0118475640659,11.378971078479736
0,0.5980689358256133,False,0.10220607460788274,4.184176325798035,0.20654261112213135,25.437091760337353,35.01396309029258,9.576871329955225
0,0.7537690030228765,False,0.06178509454759116,3.293110728263855,0.24945813417434692,26.46929231286049,36.59038131264395,10.12108899978346
0,0.6836232168445504,False,0.09579368062288604,3.184847593307495,0.16218388080596924,27.183885276317596,35.26404645570744,8.08016117938984
0,0.7512343517341352,False,0.08542310647862458,4.462406814098358,0.2720299959182739,24.31638064980507,35.668498847333645,11.352118197528576
0,0.7971241621728555,False,0.057447511576446765,3.7007209062576294,0.20018625259399414,24.507672905921936,36.75954704851858,12.251874142596641
0,0.7800015654678445,False,0.08398019368137903,3.530906558036804,0.20656824111938477,25.02516780793667,35.724772446426215,10.699604638489546
0,0.7689211870405778,False,0.077790330348931,4.142948269844055,0.27062928676605225,25.459412798285484,35.966177116391684,10.5067643181062
0,0.7198589690332359,False,0.11242104315104438,4.00358772277832,0.235415518283844,23.76150331646204,34.61557931710927,10.854076000647233
0,0.7738445960162916,False,0.08370409949047235,4.511058509349823,0.20405590534210205,24.077688068151474,35.73554011987158,11.657852051720106
0,0.8333320304164432,False,0.07019002613146719,3.5713125467300415,0.14218926429748535,25.901567950844765,36.26258898087277,10.361021030028006
0,0.7231431339800906,False,0.08134898285325165,3.0498132705688477,0.2673990726470947,26.12449838221073,35.827389668723185,9.702891286512454
0,0.8354429674572588,False,0.10183319372322157,3.7389646768569946,0.18070727586746216,25.195121824741364,35.02850544479436,9.833383620052999
0,0.777623736441927,False,0.06733827300438368,4.1703996658325195,0.32658833265304565,26.657601207494736,36.37380735282903,9.716206145334297
0,0.5789399684844385,False,0.10730017794070285,3.794930934906006,0.19118070602416992,26.16405013203621,34.81529306031259,8.651242928276382
0,0.8435911546677286,False,0.0831759218074721,4.320544600486755,0.23508042097091675,26.034689031541348,35.75613904950859,9.721450017967243
0,0.7420346278316474,False,0.07270474269406198,3.5696332454681396,0.18024057149887085,25.20130056142807,36.16451503493158,10.963214473503513
0,0.7444962383698659,False,0.07300579079943445,3.1414358615875244,0.21587425470352173,24.366442143917084,36.152774158822055,11.786332014904971
0,0.5616139888183854,False,0.09717565664484423,2.9539122581481934,0.11750352382659912,27.405722200870514,35.21014939085107,7.804427189980558
0,0.7910588394097965,False,0.07232220890235923,4.856180965900421,0.26401346921920776,25.210982739925385,36.179433852807996,10.968451112882612
0,0.9132032580280639,False,0.061442786419427686,3.284010350704193,0.18561172485351562,26.96739248558879,36.60373132964233,9.63633884405354
0,0.7883909171022947,False,0.09366234668188544,3.3694766759872437,0.16839778423309326,25.94516448676586,35.34716847940647,9.402003992640608
0,0.7862998862932912,False,0.08384785630260581,3.395082652568817,0.20610517263412476,25.357629623264074,35.72993360419837,10.372303980934298
0,0.6983285507442466,False,0.10155394088583276,3.36056649684906,0.20232754945755005,25.906399339437485,35.03939630545252,9.132996966015035
0,0.8223428707950713,False,0.052495893811083376,3.395603895187378,0.20288270711898804,26.305731371045113,36.95266014136775,10.646928770322639
0,0.8692326400973273,False,0.08628502797233589,4.239510893821716,0.20548003911972046,24.125454530119896,35.6348839090789,11.509429378959005
0,0.6507603054452636,False,0.11492996219559688,4.043910324573517,0.24918347597122192,25.488547578454018,34.51773147437172,9.029183895917704
0,0.773987940017555,False,0.09794898606263344,4.312316656112671,0.21845895051956177,24.432768121361732,35.179989543557305,10.747221422195572
1,0.8830029549195614,False,0.11008173927334716,3.674676835536957,0.28266775608062744,25.03679209202528,34.70681216833947,9.670020076314188
1,0.7491358006218523,False,0.1970391348025964,3.4137070178985596,0.189653217792511,21.82331594079733,31.315473742698735,9.492157801901406
1,0.6114488854494481,False,0.1349084479293979,3.1343488097190857,0.24389827251434326,26.867393344640732,33.738570530753485,6.871177186112753
1,0.8578226730810468,False,0.1263189202167333,4.229553043842316,0.2368524670600891,25.424779891967773,34.073562111547396,8.648782219579623
1,0.8072645938221723,False,0.17522708283906405,3.200402319431305,0.20617711544036865,23.45396037399769,32.1661437692765,8.712183395278814
1,0.5718976368485164,False,0.1774985967239293,2.3263939023017883,0.15563911199569702,25.902636766433716,32.07755472776676,6.174917961333044
1,0.46142486493859375,False,0.1702528265573577,2.6171197295188904,0.21372079849243164,26.237756948918104,32.36013976426305,6.122382815344949
1,0.7047779964451797,False,0.1486210232825464,3.454272508621216,0.20855432748794556,24.639360517263412,33.20378009198069,8.564419574717277
1,0.6770955590777005,False,0.1860441730321431,3.3875333070755005,0.22762614488601685,25.24902816861868,31.744277251746418,6.495249083127739
1,0.7154693328198206,False,0.16637168776326264,3.9162760972976685,0.21518713235855103,25.067065179347992,32.51150417723275,7.44443899788476
1,0.6565737312646064,False,0.16077844692602572,3.422338128089905,0.1664014458656311,25.168059032410383,32.729640569885,7.561581537474616
1,0.7243160054358608,False,0.1482181311445953,3.569834351539612,0.2444307804107666,26.67391763627529,33.21949288536078,6.545575249085488
1,0.7438652706615795,False,0.13423702042096436,3.281210720539093,0.2019776701927185,24.146981179714203,33.764756203582394,9.617775023868191
1,0.8526305293006851,False,0.1323017595749617,3.6657065749168396,0.253692626953125,25.473548129200935,33.8402313765765,8.366683247375562
1,0.4980704006068428,False,0.1243087132495284,3.4277924299240112,0.20565879344940186,26.662718199193478,34.15196018326839,7.489241984074916
1,0.8183020548373593,False,0.14131800463874195,3.0645914673805237,0.22710227966308594,24.936609836295247,33.488597819089065,8.551987982793818
1,0.894990982053142,False,0.16905479561192846,2.968699038028717,0.22974127531051636,24.148707412183285,32.40686297113479,8.258155558951508
1,0.5893624095590659,False,0.12090330886581982,3.9763506054878235,0.23097634315490723,27.144155770540237,34.284770954233025,7.140615183692788
1,0.6958096004177444,False,0.15874479237863784,3.582512617111206,0.16260021924972534,24.63886307179928,32.808953097233115,8.170090025433836
1,0.5999441772729274,False,0.16167370498815578,2.906078279018402,0.17062139511108398,24.40463078022003,32.69472550546192,8.290094725241886
