setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
triviaqa_qwen7b,10,0.37037037037037035,0.0,0.7995167309418321,0.09923133999109268,0.0,0.003241013817179262,1.0,0.5809784177273661,0.991143909275436,0.9891002119657436,0.7161452104600844,0.9991096968916354
triviaqa_qwen7b,11,0.4074074074074074,0.0,0.7936115373304347,0.1081013660877943,0.0,0.0027847345417996933,1.0,0.568008775041049,0.9883297999618014,0.985127954177739,0.41117986407507084,0.9991096968916354
triviaqa_qwen7b,12,0.4444444444444444,0.0,0.8265680965851061,0.06821629288606346,0.0,0.0012760344168283803,0.987,0.5569394876301579,0.9916115026372977,0.9905296044292241,0.7412113195877702,0.9991096968916354
triviaqa_qwen7b,13,0.48148148148148145,0.0,0.7764786140760407,0.11016328213736415,0.0,0.0029771805606828242,0.9845,0.4817233385821651,0.9919548525215466,0.9895519116122071,0.7812113720577873,0.9991096968916354
triviaqa_qwen7b,14,0.5185185185185185,0.0,0.8102504003618378,0.05648610577918589,0.0,0.0005489538556590699,0.0,0.5994301969901672,0.9865834226985969,0.9821241222037465,0.538761347943367,0.9991096968916354
triviaqa_qwen7b,15,0.5555555555555556,0.0,0.7812154276762158,0.08658276591449976,0.0,0.002969147000928933,0.0,0.5503648869173644,0.9947502289855733,0.9930087932331011,0.7575317253796618,0.9991096968916354
triviaqa_qwen7b,16,0.5925925925925926,0.0,0.8716267730342224,0.07359928742516786,0.0,0.000645370068895639,0.0,0.5663067490645974,0.9815678360519984,0.9744301892089887,0.39767171319505296,0.9991096968916354
triviaqa_qwen7b,17,0.6296296296296297,0.0,0.8982314360328019,0.06063778372481465,0.0,0.0010438617370204565,0.0,0.6423292779913785,0.9884980002620197,0.986126683001577,0.7036903839216069,0.9991096968916354
triviaqa_qwen7b,18,0.6666666666666666,0.0,0.749748898204416,0.04615858616307378,0.0,0.0020828173103865227,1.0,0.4893303471379729,0.991916640872832,0.9889423819145674,0.5169628563752061,0.9991096968916354
triviaqa_qwen7b,19,0.7037037037037037,0.0,0.7727526500821114,0.02626716159284115,0.0,0.0024403105881389002,0.0,0.5161324198640607,0.9902557741271187,0.9855867353264988,0.5568773968174958,0.9991096968916354
triviaqa_qwen7b,20,0.7407407407407407,0.0,0.8446052670478821,0.039888110011816025,0.0,0.0013377497148737863,0.0,0.5940853296725646,0.9834000207084691,0.9739470975523462,0.359885134942755,0.9991096968916354
triviaqa_qwen7b,21,0.7777777777777778,0.0,0.8359767622314394,0.05790776526555419,0.0,0.0021569272168254533,0.0,0.5817146768550677,0.9877587296091356,0.9801612245672768,0.607193927632631,0.9991096968916354
triviaqa_qwen7b,22,0.8148148148148148,0.0,0.9647711361758411,0.07244384288787842,0.0,0.0014020966015207128,0.0,0.7496412347156926,0.9599832326922653,0.9384925490562089,0.129007118080558,0.9991096968916354
triviaqa_qwen7b,23,0.8518518518518519,0.0,0.8916989692952484,0.0,0.0,0.0023207526380644356,1.0,0.6533716484273294,0.9772256091914572,0.9665718801609321,-0.0100370020044979,0.9991096968916354
triviaqa_qwen7b,24,0.8888888888888888,0.0,0.9259461994515732,0.0,0.0,0.0019685056798017624,1.0,0.6937036144537749,0.9691170638336554,0.9469507922987942,-0.06415572805249482,0.9991096968916354
triviaqa_qwen7b,25,0.9259259259259259,0.0,0.9125700508011505,0.0,0.0,0.0015498694943914793,1.0,0.6308210428880174,0.959727786528466,0.9341035296330693,-0.10599633811931264,0.9991096968916354
triviaqa_qwen7b,26,0.9629629629629629,0.0,0.9324785872449866,0.046288068406283855,0.0,0.0014318038945538036,1.0,0.7086216907029147,0.9592593123723598,0.9384507860426672,0.046798760424498057,0.9991096968916354
triviaqa_qwen7b,27,1.0,0.0,0.7422272499243263,0.01958765834569931,0.0,0.0008796259324968579,0.573,0.5490175173535494,0.9814907010725877,0.9739418640506492,-0.2644569340001608,0.9991096968916354
