setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
truthfulqa_qwen3b_apex,14,0.4,0.9840881272949816,0.0,0.0,1.0,0.5137585042187489,0.9993880048959608,0.0,0.99999984769471,0.9999997827036939,0.9999974199501898,0.9844571665949782
truthfulqa_qwen3b_apex,15,0.42857142857142855,1.0,0.0,0.0,1.0,0.575890423892257,1.0,0.0,0.9999999999999998,1.0,1.0,0.9779317737328163
truthfulqa_qwen3b_apex,16,0.45714285714285713,0.7802937576499388,0.0,0.0,1.0,0.5293066985379822,0.97796817625459,0.0,0.999979911914808,0.9999703871894916,0.9997780001917022,0.964024667868959
truthfulqa_qwen3b_apex,17,0.4857142857142857,0.9975520195838433,0.0,0.0,1.0,0.6546224444478413,1.0,0.0,0.9999997792983164,0.9999998624706925,0.9999988750102641,0.9765123470389914
truthfulqa_qwen3b_apex,18,0.5142857142857142,0.9541003671970624,0.0,0.0,1.0,0.5156710391542603,0.9987760097919217,0.0,0.9999969762755665,0.9999979095545247,0.9999795686460377,0.9863315972630393
truthfulqa_qwen3b_apex,19,0.5428571428571428,0.9810281517747858,0.0,0.0,1.0,0.5821749884947703,1.0,0.0,0.9999975314648791,0.9999981406037616,0.9999898833441344,0.9816664069872446
truthfulqa_qwen3b_apex,20,0.5714285714285714,0.9877600979192166,0.0,0.0,1.0,0.6670363041680619,1.0,0.0,0.9999991758954264,0.9999998844753816,0.9999985091823058,0.9519074874505835
truthfulqa_qwen3b_apex,21,0.6,0.6799265605875153,0.0,0.0,1.0,0.5783189860514938,0.9675642594859241,0.0,0.9998537237009599,0.9998487892769004,0.9988660185978545,0.9576201489905481
truthfulqa_qwen3b_apex,22,0.6285714285714286,0.97796817625459,0.0,0.0,1.0,0.620497879301519,0.9993880048959608,0.0,0.999996190568727,0.9999964489932732,0.99997982995175,0.9624653924882193
truthfulqa_qwen3b_apex,23,0.6571428571428571,0.9485924112607099,0.0,0.0,1.0,0.5254845254754906,0.9993880048959608,0.0,0.9999941129036207,0.99999626195342,0.999968181219398,0.9856819588037364
truthfulqa_qwen3b_apex,24,0.6857142857142857,0.0,0.26305150985717773,0.26305150985717773,1.0,0.47774370100170604,0.9798041615667075,0.013114187482124728,0.9999698868543875,0.9999465547357071,0.9988473503696433,0.9865087550441427
truthfulqa_qwen3b_apex,25,0.7142857142857143,1.0,0.0,0.0,1.0,0.690351633559581,1.0,0.0,1.0,1.0,1.0,0.9448897952516029
truthfulqa_qwen3b_apex,26,0.7428571428571429,0.9583843329253366,0.0,0.0,1.0,0.5671508661871506,1.0,0.0,0.9999962031892251,0.9999949141662057,0.9999356472863965,0.9680261595760778
truthfulqa_qwen3b_apex,27,0.7714285714285715,0.0,0.10876643657684326,0.10876643657684326,1.0,0.48612592644902664,0.5495716034271726,0.009636649909185741,0.9995634638039963,0.9993441997485566,0.9889134049396635,0.9750100425265509
truthfulqa_qwen3b_apex,28,0.8,0.0,0.12609481811523438,0.12609481811523438,1.0,0.5035947656135028,0.9981640146878825,0.006479570882443924,0.9999618678908688,0.9999276272647751,0.9985573010599542,0.9844696206296889
truthfulqa_qwen3b_apex,29,0.8285714285714286,0.13219094247246022,0.05491530895233154,0.05491530895233154,1.0,0.6050336465197804,0.9571603427172583,0.0031748576231437784,0.9999463329059853,0.9999052725635241,0.9987060004978974,0.9591176910746376
truthfulqa_qwen3b_apex,30,0.8571428571428571,0.0,0.09650230407714844,0.09650230407714844,1.0,0.5914446726768224,0.9908200734394125,0.005911140898398132,0.9999973809480771,0.9999949196673779,0.9993605052232634,0.9729911983437997
truthfulqa_qwen3b_apex,31,0.8857142857142857,0.0,0.5218658447265625,0.5218658447265625,1.0,0.1109563480579481,0.0,0.24907970424621773,0.9940264769157884,0.9938259050465066,0.5952549858345157,0.9988887880607557
truthfulqa_qwen3b_apex,32,0.9142857142857143,0.0,0.8142166137695312,0.8142166137695312,1.0,0.13934287047824295,0.0,0.4214972189011997,0.9646461377394244,0.9675842514337207,0.3613330699280348,0.998887550297504
truthfulqa_qwen3b_apex,33,0.9428571428571428,0.0,0.8475532531738281,0.8475532531738281,1.0,0.1757649147772264,0.0,0.4655159319686841,0.9415433453757006,0.9527844001061921,0.25227021811458483,0.9988891928465131
truthfulqa_qwen3b_apex,34,0.9714285714285714,0.0,0.5026512145996094,0.3851051330566406,0.0,0.04241507764080794,0.015299877600979192,0.28145540923574014,0.9956435396156929,0.9961218605660628,0.8012035396000409,0.9988893057459421
truthfulqa_qwen3b_apex,35,1.0,0.0,0.6592743396759033,0.4156646728515625,0.0,0.0372996912548005,0.0,0.3636089998099756,0.9948229761856213,0.9948124165227188,0.805360981803573,0.9988893057459421
