setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
halueval_qwen3b,12,0.34285714285714286,0.948,0.0,0.0,1.0,0.5026741424874444,1.0,0.0,0.9999996123748951,0.9999994269998567,0.9999864849966211,0.9869193689593212
halueval_qwen3b,13,0.37142857142857144,1.0,0.0,0.0,1.0,0.5923906700336663,1.0,0.0,1.0,1.0,1.0,0.9927149429713662
halueval_qwen3b,14,0.4,0.351,0.025718510150909424,0.025718510150909424,1.0,0.41161352684505803,0.905,0.00037370139172580185,0.9999950579563817,0.9999912354978089,0.9994446413611602,0.9958598299663436
halueval_qwen3b,15,0.42857142857142855,0.9695,0.0,0.0,1.0,0.48947120145969414,0.996,0.0,0.9999999533833072,0.9999999024999756,0.9999962019990504,0.9935820949551148
halueval_qwen3b,16,0.45714285714285713,0.174,0.05031778663396835,0.05031778663396835,1.0,0.40972932807700185,0.619,0.000982646576948796,0.9999900169974738,0.9999846219961555,0.9995983737744428,0.9886573195613192
halueval_qwen3b,17,0.4857142857142857,0.822,0.0,0.0,1.0,0.507525832322116,0.9995,0.0,0.9999997146229004,0.9999995664998915,0.9999883719970929,0.988504984442641
halueval_qwen3b,18,0.5142857142857142,0.246,0.025850772857666016,0.025850772857666016,1.0,0.3614997460173962,0.866,0.00042990987958549604,0.9999970631256806,0.9999934854983712,0.9996031044007762,0.9960081719377399
halueval_qwen3b,19,0.5428571428571428,0.4185,0.00877438485622406,0.00877438485622406,1.0,0.39001990355365945,0.8635,0.00011610719020814221,0.9999975990263846,0.9999959694989924,0.9998804574701143,0.9931438837922784
halueval_qwen3b,20,0.5714285714285714,0.281,0.033142656087875366,0.033142656087875366,1.0,0.5695580400880099,0.9785,0.0007857533100962717,0.9999801164810135,0.999985491996373,0.9998203374550844,0.9771024653758791
halueval_qwen3b,21,0.6,0.034,0.10027015209197998,0.10027015209197998,1.0,0.40006527234147565,0.439,0.0035295869614618124,0.999892652087004,0.9998914569728642,0.9971078582769646,0.9865544580000652
halueval_qwen3b,22,0.6285714285714286,0.4965,0.00028239935636520386,0.00028239935636520386,1.0,0.4657862353736338,0.914,4.066756813452482e-06,0.9999966779310969,0.9999960549990138,0.9999347904836975,0.9816229001061063
halueval_qwen3b,23,0.6571428571428571,0.378,0.012474916875362396,0.012474916875362396,1.0,0.37062788657245854,0.919,0.00017389700537114752,0.9999981975333084,0.9999959949989988,0.999870980467745,0.9921066397849118
halueval_qwen3b,24,0.6857142857142857,0.0125,0.08927196264266968,0.08927196264266968,1.0,0.36460988039256786,0.5325,0.002779252711470702,0.999983095059499,0.9999779664944917,0.9989407222351805,0.9916713282290235
halueval_qwen3b,25,0.7142857142857143,0.997,0.0,0.0,1.0,0.6794541354919953,1.0,0.0,0.9999999960999577,0.9999999834999959,0.9999999549999887,0.9816513786564998
halueval_qwen3b,26,0.7428571428571429,0.6595,0.0,0.0,1.0,0.474864633667692,0.9715,0.0,0.9999991036654754,0.9999982674995669,0.9999601359900341,0.9894752172283878
halueval_qwen3b,27,0.7714285714285715,0.0865,0.0669918954372406,0.0669918954372406,1.0,0.42047876346152674,0.7905,0.0015837010966626094,0.9999819295453755,0.9999763494940874,0.9993690098422525,0.9867967086851598
halueval_qwen3b,28,0.8,0.4345,0.009749412536621094,0.009749412536621094,1.0,0.4626300962138516,0.9585,0.00015672681748161077,0.9999964876817958,0.9999944349986086,0.9998715774678942,0.984300006097603
halueval_qwen3b,29,0.8285714285714286,0.789,0.0,0.0,1.0,0.6081800315264491,0.9805,0.0,0.9999976210830598,0.9999968139992034,0.9999664089916022,0.9643017319878399
halueval_qwen3b,30,0.8571428571428571,0.996,0.0,0.0,1.0,0.6181089272433453,0.9995,0.0,0.9999999980362945,0.9999999939999986,0.9999999624999907,0.9794034429943804
halueval_qwen3b,31,0.8857142857142857,0.0,0.5801056325435638,0.15924614667892456,0.0,0.018133433770509192,0.133,0.23243663753067667,0.9913394786735223,0.9917885644471411,0.5648138267034566,0.9999469062127192
halueval_qwen3b,32,0.9142857142857143,0.0,0.9087417125701904,0.35626220703125,0.0,0.0035246732823270947,0.0445,0.3716725493276255,0.9524202249001574,0.9530047662511913,0.4019927504981876,0.9999633520693029
halueval_qwen3b,33,0.9428571428571428,0.0,0.9439996182918549,0.4083366394042969,0.0,0.0038362933703187598,0.004,0.4256055326974949,0.9261109726462231,0.9239509049877263,0.3396443079110769,0.9999596124313711
halueval_qwen3b,34,0.9714285714285714,0.0,0.5691680051386356,0.34944549202919006,0.0,0.01917898180106985,0.012,0.24160697980636808,0.9885900941889368,0.9894366298591574,0.27455612363903087,0.9999419267790595
halueval_qwen3b,35,1.0,0.0,0.5790915712714195,0.4463289678096771,0.0,0.007894663944664254,0.047,0.26543666899713914,0.9858070207204714,0.9866894256723564,-0.05614934153733539,0.9999630558083756
