setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
truthfulqa_qwen1.5b_cuda,12,0.4444444444444444,0.025091799265605876,0.05331355333328247,0.05331355333328247,1.0,0.6142071869811953,1.0,0.003344374654710901,0.9999703830922289,0.9999474087927809,0.9995114271348171,0.9646665080067296
truthfulqa_qwen1.5b_cuda,13,0.48148148148148145,0.33659730722154224,0.0283559188246727,0.0283559188246727,1.0,0.4384705096032428,0.9351285189718482,0.0013518146080914372,0.9998709526082888,0.9998255413227469,0.9976503777940395,0.9878857831935556
truthfulqa_qwen1.5b_cuda,14,0.5185185185185185,0.791921664626683,0.0,0.0,1.0,0.6862256726045722,0.9993880048959608,0.0,0.9999570032064806,0.9999456731729192,0.999824036752122,0.9306562048915169
truthfulqa_qwen1.5b_cuda,15,0.5555555555555556,0.9859241126070991,0.0,0.0,1.0,0.45976213428117313,1.0,6.016712676542095e-10,0.9999998733368645,0.9999997359437295,0.9999957090856034,0.9886226116789315
truthfulqa_qwen1.5b_cuda,16,0.5925925925925926,0.37454100367197063,0.03417713940143585,0.03417713940143585,1.0,0.5626071336615286,0.868421052631579,0.0023043951310271703,0.9993225003601585,0.9992076854072651,0.9939273136567448,0.9618825457707132
truthfulqa_qwen1.5b_cuda,17,0.6296296296296297,1.0,0.0,0.0,1.0,0.6143546218209203,1.0,0.0,0.9999999999999998,1.0,1.0,0.9807181082336632
truthfulqa_qwen1.5b_cuda,18,0.6666666666666666,0.19583843329253367,0.04391416907310486,0.04391416907310486,1.0,0.4867480637852694,0.9981640146878825,0.0022628986229215513,0.9999350873580878,0.9999025302291309,0.9981502088083409,0.9878866092869382
truthfulqa_qwen1.5b_cuda,19,0.7037037037037037,0.0,0.24243153631687164,0.24243153631687164,1.0,0.5926916670037846,0.011627906976744186,0.030908920198868255,0.9998652353471352,0.9997506621159411,0.9889653910179294,0.9553410082902095
truthfulqa_qwen1.5b_cuda,20,0.7407407407407407,0.0,0.14343897253274918,0.14343897253274918,1.0,0.547373187231598,0.7233782129742962,0.017458591540906208,0.9998898162725965,0.999825307522924,0.9954879164721802,0.9683624498007587
truthfulqa_qwen1.5b_cuda,21,0.7777777777777778,0.6493268053855569,0.0,0.0,1.0,0.593547875617135,0.9951040391676866,2.242800720405596e-09,0.9998254072817654,0.9997003236387801,0.9976799685998587,0.9660356118453274
truthfulqa_qwen1.5b_cuda,22,0.8148148148148148,0.9944920440636474,0.0,0.0,1.0,0.6360225126792971,1.0,0.0,0.9999996989820624,0.9999999779953109,0.9999998487177617,0.9720623774953593
truthfulqa_qwen1.5b_cuda,23,0.8518518518518519,0.99265605875153,0.0,0.0,1.0,0.6865032946849199,1.0,-2.0433497422624143e-09,0.9999999732339722,0.9999999889976554,0.9999998157107278,0.9546100106472927
truthfulqa_qwen1.5b_cuda,24,0.8888888888888888,1.0,0.0,0.0,1.0,0.6379055494823545,1.0,3.3348720728792176e-09,0.9999999999999996,0.9999999993123535,0.9999999965617673,0.967406404333304
truthfulqa_qwen1.5b_cuda,25,0.9259259259259259,1.0,0.0,0.0,1.0,0.7262886720980684,1.0,0.0,0.9999999999999999,1.0,1.0,0.9657104160547756
truthfulqa_qwen1.5b_cuda,26,0.9629629629629629,0.0,0.2077331617474556,0.2077331617474556,1.0,0.6105229233534842,0.1511627906976744,0.02077027247636907,0.999960508270463,0.9999333608616121,0.9979879214748086,0.9473974760261407
truthfulqa_qwen1.5b_cuda,27,1.0,0.0,0.8802274269983172,0.6875789957121015,0.0,0.10507678919224023,0.0,0.2651256191323177,0.9962878492059604,0.9947106833433146,0.8949802139679592,0.9988893057459421
