mean_logprob,min_logprob,perplexity,n_answer_tokens,example_id,label
-1.9640657901763916,-8.644585609436035,7.12825019724713,9,54,hallucinated
-1.9358842372894287,-7.007954120635986,6.930169260994199,12,55,grounded
-3.6616604328155518,-16.830381393432617,38.92592312103785,9,55,hallucinated
-1.1465789079666138,-5.38735818862915,3.147406901569592,11,56,grounded
-1.1855016946792603,-5.072163105010986,3.2723281193225833,11,56,hallucinated
-3.6823720932006836,-8.418747901916504,39.74055064431536,7,57,grounded
-0.4263985753059387,-2.6407957077026367,1.5317311636994493,9,57,hallucinated
-2.1605758666992188,-13.802398681640625,8.676132515933315,8,58,grounded
-1.8558884859085083,-11.364898681640625,6.397379708021685,8,58,hallucinated
-2.4635229110717773,-11.45638370513916,11.746119269154175,21,59,grounded
-1.0259559154510498,-6.980960369110107,2.789760961974175,13,59,hallucinated
-1.6634149551391602,-10.484701156616211,5.2773018568095065,10,60,grounded
-6.169098377227783,-7.344879150390625,477.7551569126428,4,60,hallucinated
-5.825978755950928,-11.787959098815918,338.99276194266355,4,61,grounded
-1.1045334339141846,-5.875376224517822,3.0178161296311554,16,61,hallucinated
-1.5137089490890503,-7.7161688804626465,4.543551382440282,17,62,grounded
-2.31465482711792,-8.729365348815918,10.121428673012733,4,62,hallucinated
-3.8212087154388428,-6.5570783615112305,45.659364158663514,4,63,grounded
-1.1329846382141113,-7.009892463684082,3.104909716695616,15,63,hallucinated
-1.5815603733062744,-4.219367027282715,4.862537268101631,15,64,grounded
-0.3539322018623352,-2.469367027282715,1.4246585940060488,11,64,hallucinated
-1.0677779912948608,-6.245450019836426,2.908908693106233,12,65,grounded
-1.3493624925613403,-8.916743278503418,3.854967176919749,10,65,hallucinated
-1.451831340789795,-5.276334285736084,4.2709288838741,15,66,grounded
-0.6950494050979614,-3.4874579906463623,2.0038080698296903,9,66,hallucinated
-0.8114178776741028,-5.383358001708984,2.2510975058638962,7,67,grounded
-0.9829020500183105,-5.383358001708984,2.67219985796096,6,67,hallucinated
-1.3924702405929565,-5.773044109344482,4.024779958147709,13,68,grounded
-0.5575234293937683,-5.110565185546875,1.7463422006004896,11,68,hallucinated
-1.8498330116271973,-4.998565673828125,6.3587575953556525,8,69,grounded
-1.5918374061584473,-7.028133869171143,4.912767389557872,8,69,hallucinated
-5.695101261138916,-9.953994750976562,297.40690782358905,4,70,grounded
-0.7735724449157715,-7.938816547393799,2.1674956980439304,13,70,hallucinated
-4.702796936035156,-6.915986061096191,110.25511811212398,4,71,grounded
-1.2100350856781006,-2.767286539077759,3.35360231389616,7,71,hallucinated
-2.591763973236084,-9.935102462768555,13.353305714215512,7,72,grounded
-3.701937198638916,-10.030077934265137,40.525734766132075,13,72,hallucinated
-1.4930745363235474,-6.198232650756836,4.450758523286597,7,73,grounded
-0.9038329124450684,-3.5445327758789062,2.4690486449197233,7,73,hallucinated
-1.2853991985321045,-10.728899955749512,3.616111215414125,18,74,grounded
-1.0860137939453125,-9.246856689453125,2.9624416022471216,17,74,hallucinated
-2.3800084590911865,-10.302091598510742,10.804994263976425,11,75,grounded
-1.532303810119629,-7.449084281921387,4.628828489795735,21,75,hallucinated
-1.8580106496810913,-7.131516456604004,6.410970411225931,9,76,grounded
-1.1247862577438354,-4.856783390045166,3.0795585467752664,7,76,hallucinated
-1.602970838546753,-10.81128215789795,4.9677689631449296,11,77,grounded
-1.894590139389038,-15.047318458557129,6.6498223457695325,14,77,hallucinated
-2.3559041023254395,-7.417510032653809,10.547660716741992,14,78,grounded
-4.120730876922607,-12.240215301513672,61.60425093987032,10,78,hallucinated
-2.0302817821502686,-6.31698751449585,7.616232174718598,9,79,grounded
-1.005820393562317,-6.413740158081055,2.734149431565942,12,79,hallucinated
-3.584678888320923,-4.583857536315918,36.04178242320654,4,80,grounded
-1.9993009567260742,-4.583857536315918,7.383892633917042,7,80,hallucinated
-1.76571524143219,-7.979329586029053,5.845751987209412,11,81,grounded
-4.908381938934326,-10.531641006469727,135.4201190175522,6,81,hallucinated
-4.059727191925049,-5.736881256103516,57.95849737590824,5,82,grounded
-6.441851615905762,-10.155499458312988,627.5677390806171,4,82,hallucinated
-5.410268783569336,-9.176115036010742,223.69170425571096,4,83,grounded
-6.4644269943237305,-9.728171348571777,641.8964477390792,3,83,hallucinated
-1.1429327726364136,-5.015587329864502,3.1359519259534037,11,84,grounded
-2.5882225036621094,-15.353062629699707,13.306099028176655,13,84,hallucinated
-0.6957569122314453,-3.2906079292297363,2.005226279970964,10,85,grounded
-0.14337114989757538,-0.607624888420105,1.1541580878379964,9,85,hallucinated
-1.7719837427139282,-7.984323978424072,5.882511183199307,8,86,grounded
-3.243870258331299,-11.373208045959473,25.63273532714649,7,86,hallucinated
-4.775888919830322,-11.099223136901855,118.61570762551341,4,87,grounded
-1.4911062717437744,-9.132837295532227,4.442006868543485,13,87,hallucinated
-0.598537027835846,-3.6896350383758545,1.8194550402843006,9,88,grounded
-0.7702387571334839,-5.189635276794434,2.1602819749482673,8,88,hallucinated
-1.7792105674743652,-9.405540466308594,5.925177044330104,7,89,grounded
-1.3892035484313965,-4.070640563964844,4.011653692413949,7,89,hallucinated
-1.49923837184906,-9.172977447509766,4.478276989311756,12,90,grounded
-0.8542762994766235,-6.403186321258545,2.349673305313798,17,90,hallucinated
-1.3924157619476318,-8.219904899597168,4.024560699560369,14,91,grounded
-1.5827592611312866,-13.284796714782715,4.868370400768216,12,91,hallucinated
-3.995896100997925,-14.821187019348145,54.3745438820691,13,92,grounded
-4.382283687591553,-6.20570182800293,80.02056687668828,6,92,hallucinated
-1.223309874534607,-7.494326591491699,3.3984174743090794,12,93,grounded
-1.9697048664093018,-10.497817993164062,7.168560493112867,10,93,hallucinated
-2.9345626831054688,-7.426321029663086,18.813273973390046,8,94,grounded
-3.913670539855957,-13.488821029663086,50.08244461791499,9,94,hallucinated
-1.2998510599136353,-4.2466301918029785,3.6687502029529284,10,95,grounded
-1.3306498527526855,-5.44881010055542,3.783501307578758,11,95,hallucinated
-2.2913639545440674,-10.600954055786133,9.888415837002213,9,96,grounded
-4.666799068450928,-10.611433982849121,106.35675629027837,9,96,hallucinated
-5.563737392425537,-13.539834976196289,260.79571310212197,10,97,grounded
-2.0257186889648438,-9.698759078979492,7.581557769021031,9,97,hallucinated
-0.9760473370552063,-3.6954190731048584,2.653945331202395,7,98,grounded
-1.747179388999939,-5.1954193115234375,5.738394050256959,6,98,hallucinated
-1.237328052520752,-4.04073429107666,3.4463925714334867,16,99,grounded
-1.1976171731948853,-6.439566612243652,3.3122150772403645,10,99,hallucinated
-0.5405418276786804,-3.1894965171813965,1.716936894135369,7,100,grounded
-0.5385240316390991,-1.8218441009521484,1.7134759585754715,8,100,hallucinated
-0.9876375794410706,-2.2750191688537598,2.684884148723875,7,101,grounded
-0.5965406894683838,-1.7750192880630493,1.8158264155659984,6,101,hallucinated
-1.292040228843689,-7.165921688079834,3.6402058376096593,10,102,grounded
-1.51381516456604,-4.650423526763916,4.544034003548057,4,102,hallucinated
-1.8883634805679321,-5.8315606117248535,6.608544814718017,7,103,grounded
-0.46269771456718445,-2.003410816192627,1.5883531338251835,5,103,hallucinated
-1.837333083152771,-6.946210861206055,6.2797682890591116,11,104,grounded
-0.502647340297699,-2.4823110103607178,1.6530917795192588,6,104,hallucinated
-2.5213139057159424,-13.570636749267578,12.444937400517977,8,105,grounded
-2.270880699157715,-6.405842304229736,9.687929209140915,6,105,hallucinated
-2.6455283164978027,-9.6504545211792,14.09088756532768,11,106,grounded
-1.3997595310211182,-5.449431419372559,4.054224934286726,7,106,hallucinated
-0.7800206542015076,-1.6351152658462524,2.181517322531263,5,107,grounded
-2.142598867416382,-5.931827545166016,8.521555268354927,4,107,hallucinated
-3.6906847953796387,-11.131287574768066,40.07227887501466,12,108,grounded
-2.8216116428375244,-5.861464500427246,16.8039107631056,4,108,hallucinated
-3.715125799179077,-6.275898456573486,41.063752545840615,4,109,grounded
-0.3192945718765259,-1.461305022239685,1.3761566422500644,8,109,hallucinated
-4.0759782791137695,-8.347176551818848,58.908080954366014,4,110,grounded
-1.2116241455078125,-4.223123550415039,3.358935624970929,8,110,hallucinated
-6.380061149597168,-9.690338134765625,589.9637826031231,4,111,grounded
-0.48409682512283325,-3.3671517372131348,1.622708757020696,10,111,hallucinated
-5.129304885864258,-11.372631072998047,168.8996726806472,4,112,grounded
-2.122035264968872,-11.149402618408203,8.348110826729357,9,112,hallucinated
-0.5396358966827393,-4.380270481109619,1.7153821721266573,14,113,grounded
-1.3676860332489014,-8.115768432617188,3.926254952489211,11,113,hallucinated
-0.5988719463348389,-4.523130416870117,1.8200645114912717,11,114,grounded
-0.42919886112213135,-2.0439341068267822,1.5360264599731601,9,114,hallucinated
-5.759627342224121,-9.996657371520996,317.2300886283671,4,115,grounded
-0.5381577610969543,-6.348584175109863,1.7128484777280621,15,115,hallucinated
-1.4691921472549438,-4.876958847045898,4.3457230183451365,8,116,grounded
-0.4592309594154358,-2.217775344848633,1.5828562361202387,11,116,hallucinated
-1.8446495532989502,-5.852183818817139,6.325882517247333,8,117,grounded
-0.8537590503692627,-5.113009452819824,2.3484582531634453,12,117,hallucinated
-1.9723645448684692,-6.482575416564941,7.187651936335556,8,118,grounded
-0.4830402433872223,-3.560394763946533,1.620995138034492,8,118,hallucinated
-2.0660924911499023,-7.696187496185303,7.893917223233599,8,119,grounded
-0.35113653540611267,-3.308246612548828,1.4206812859670226,10,119,hallucinated
-2.1239285469055176,-7.261536598205566,8.363931125580066,8,120,grounded
-0.681787371635437,-2.7615363597869873,1.9774089401512003,9,120,hallucinated
-2.517751693725586,-5.314661502838135,12.400684760727426,8,121,grounded
-0.8540629148483276,-6.265934944152832,2.349171974638959,11,121,hallucinated
-1.9780535697937012,-5.125319957733154,7.228659202434768,6,122,grounded
-1.4329721927642822,-4.795083999633789,4.1911375668929916,9,122,hallucinated
-2.013927936553955,-3.73380708694458,7.492690434387027,6,123,grounded
-1.5383776426315308,-7.262220859527588,4.657028773974812,11,123,hallucinated
-3.4218263626098633,-8.358659744262695,30.625296872378673,6,124,grounded
-0.5830953121185303,-2.5030899047851562,1.7915753419623806,8,124,hallucinated
-3.290170192718506,-5.458498954772949,26.84743250461801,6,125,grounded
-0.6959705352783203,-2.9697296619415283,2.0056546882758797,8,125,hallucinated
-0.4196758270263672,-5.240941524505615,1.5214682567767903,19,126,grounded
-0.25195738673210144,-2.3034415245056152,1.2865412123913689,20,126,hallucinated
-5.459098815917969,-10.343033790588379,234.88565374516216,4,127,grounded
-0.4986326992511749,-5.537337303161621,1.6464685133214843,15,127,hallucinated
-0.3056935966014862,-4.109168529510498,1.35756627989329,24,128,grounded
-0.8138309121131897,-6.135058403015137,2.2565360407183106,17,128,hallucinated
-0.38484492897987366,-3.351069450378418,1.4693864445181362,18,129,grounded
-0.40946605801582336,-4.194819450378418,1.506013446589041,19,129,hallucinated
-0.4489767253398895,-6.801918983459473,1.5667081921744324,19,130,grounded
-0.1485418826341629,-1.0441328287124634,1.1601413865341768,18,130,hallucinated
-0.9366431832313538,-4.093077659606934,2.5514024368670345,15,131,grounded
-0.8151382803916931,-4.596590995788574,2.2594880936469495,14,131,hallucinated
-0.9104121327400208,-9.550928115844727,2.4853466150518924,25,132,grounded
-0.21667493879795074,-1.2540173530578613,1.2419403298994642,22,132,hallucinated
-0.6889134049415588,-5.195201873779297,1.9915503483493602,14,133,grounded
-0.903354287147522,-5.167078495025635,2.4678671785397954,12,133,hallucinated
-0.9115216732025146,-5.630056381225586,2.488105738080877,17,134,grounded
-0.7681393623352051,-5.630056381225586,2.155751447554077,17,134,hallucinated
-0.26176849007606506,-2.6270761489868164,1.2992257239609664,26,135,grounded
-0.19430266320705414,-2.336211919784546,1.2144638008451711,27,135,hallucinated
-1.922946810722351,-6.987308979034424,6.841088187512825,10,136,grounded
-0.7439724802970886,-4.826310157775879,2.1042781365094902,9,136,hallucinated
-6.431476593017578,-11.558708190917969,621.0903689579088,4,137,grounded
-0.6569175124168396,-3.5051662921905518,1.9288375435547338,10,137,hallucinated
-1.8879255056381226,-6.619502067565918,6.6056510715063945,9,138,grounded
-1.171547770500183,-5.632447242736816,3.226983404970437,13,138,hallucinated
-2.6193761825561523,-12.360258102416992,13.727157673162106,8,139,grounded
-2.2729134559631348,-13.94599723815918,9.707642442487757,8,139,hallucinated
-1.5447450876235962,-4.66965913772583,4.686776757334061,9,140,grounded
-1.1671626567840576,-3.295290470123291,3.2128636966687725,9,140,hallucinated
-2.0946929454803467,-10.885868072509766,8.1229463998427,11,141,grounded
-1.9994964599609375,-10.527423858642578,7.385336349933834,10,141,hallucinated
-2.381240129470825,-10.324491500854492,10.818310654381918,11,142,grounded
-1.6490715742111206,-8.324491500854492,5.2021477762735495,12,142,hallucinated
-2.3500277996063232,-9.350993156433105,10.485861223489753,8,143,grounded
-4.428598403930664,-13.528983116149902,83.81386136817102,8,143,hallucinated
-0.7002838253974915,-2.866501808166504,2.014324342751592,15,144,grounded
-1.7015444040298462,-11.545111656188965,5.482407909685507,9,144,hallucinated
-2.3657422065734863,-4.890244483947754,10.651941825558275,8,145,grounded
-1.926278829574585,-9.14460563659668,6.863920840614031,13,145,hallucinated
-2.4711103439331055,-13.492548942565918,11.835581124213082,12,146,grounded
-0.9641842246055603,-4.185495376586914,2.6226472924356523,5,146,hallucinated
-3.4885196685791016,-11.276996612548828,32.7374495432122,8,147,grounded
-3.652209758758545,-14.276996612548828,38.5597797850935,8,147,hallucinated
-1.9893194437026978,-5.9625349044799805,7.310556823475124,9,148,grounded
-1.8665639162063599,-10.799107551574707,6.466040327941325,13,148,hallucinated
-2.927391529083252,-10.734784126281738,18.678843674348933,10,149,grounded
-2.5054569244384766,-19.378337860107422,12.249154625405886,10,149,hallucinated
-4.614186763763428,-10.595146179199219,100.90573495612553,7,150,grounded
-1.4525419473648071,-10.946953773498535,4.273964912603622,9,150,hallucinated
-4.408975601196289,-14.834606170654297,82.18522991596572,6,151,grounded
-2.7573392391204834,-7.833462715148926,15.757859223336752,5,151,hallucinated
-1.1411947011947632,-6.236387252807617,3.1305061514120442,13,152,grounded
-1.1369998455047607,-7.7045207023620605,3.117401634864581,15,152,hallucinated
-3.0440781116485596,-10.250044822692871,20.990671225090317,11,153,grounded
-2.0196950435638428,-10.22350025177002,7.5360264234461125,7,153,hallucinated
-0.711962103843689,-4.323553085327148,2.0379860785575,9,154,grounded
-0.406843364238739,-1.923685908317566,1.502068809543089,9,154,hallucinated
-2.2606258392333984,-4.276814937591553,9.589088517060674,5,155,grounded
-1.5466469526290894,-8.838484764099121,4.69569885566135,7,155,hallucinated
-2.3875606060028076,-13.371187210083008,10.886904076195274,12,156,grounded
-2.7139241695404053,-13.621187210083008,15.088368810288209,13,156,hallucinated
-0.5607179403305054,-4.40186882019043,1.7519298299794082,9,157,grounded
-0.6923052072525024,-4.77686882019043,1.998316762105243,9,157,hallucinated
-2.6696367263793945,-5.398877143859863,14.434724485602345,9,158,grounded
-0.9718429446220398,-3.0702273845672607,2.6428105274785216,6,158,hallucinated
-3.4984405040740967,-7.625553131103516,33.06384879419904,9,159,grounded
-2.2012887001037598,-7.989598751068115,9.036651532623912,6,159,hallucinated
-0.4786086678504944,-2.4671077728271484,1.6138274693985153,6,160,grounded
-0.11577382683753967,-0.467107892036438,1.1227419093262927,7,160,hallucinated
-0.6363246440887451,-2.1891403198242188,1.889523430476861,6,161,grounded
-0.34469708800315857,-1.3900599479675293,1.4115622757540784,7,161,hallucinated
-3.347241163253784,-8.611695289611816,28.424207624862795,6,162,grounded
-0.6092972159385681,-3.783320426940918,1.839138427321499,10,162,hallucinated
-1.0338170528411865,-2.841197967529297,2.811778082603562,6,163,grounded
-0.5711572170257568,-2.316338539123535,1.7703145046170932,7,163,hallucinated
-0.6524031758308411,-3.2587523460388184,1.9201497462382726,6,164,grounded
-0.17203372716903687,-0.7587522268295288,1.1877178909004604,7,164,hallucinated
-0.4407327175140381,-2.1575610637664795,1.5538453311911407,6,165,grounded
-0.13946813344955444,-0.6575610637664795,1.149662169366813,7,165,hallucinated
-0.24718785285949707,-1.7276082038879395,1.2804196206746146,8,166,grounded
-0.1062995195388794,-0.7276081442832947,1.1121549387591343,9,166,hallucinated
-0.35640060901641846,-3.0529613494873047,1.4281795752915287,23,167,grounded
-1.7950451374053955,-7.507002353668213,6.019746431410123,7,167,hallucinated
-1.3414226770401,-4.883398056030273,3.8244806376010936,9,168,grounded
-3.5592541694641113,-11.865195274353027,35.13698113650144,5,168,hallucinated
-0.9174060821533203,-3.3061466217041016,2.502789931284007,5,169,grounded
-2.148656129837036,-9.462396621704102,8.573329210724626,5,169,hallucinated
-2.489415168762207,-6.631621837615967,12.054224371644317,4,170,grounded
-2.444122076034546,-8.881622314453125,11.520431095299452,5,170,hallucinated
-1.0416878461837769,-5.448555946350098,2.833996329732303,7,171,grounded
-1.9087514877319336,-4.016160488128662,6.744662745428846,11,171,hallucinated
-1.164011836051941,-5.108644485473633,3.202756470514466,7,172,grounded
-2.1212940216064453,-6.293209075927734,8.341925137823887,11,172,hallucinated
-1.1581709384918213,-5.018329620361328,3.184104024602095,10,173,grounded
-0.597960889339447,-3.578381299972534,1.818407084106062,11,173,hallucinated
-1.2202892303466797,-4.893751621246338,3.388167552793688,10,174,grounded
-0.7158178687095642,-3.8595476150512695,2.0458592424565767,11,174,hallucinated
-2.631568670272827,-6.242398738861084,13.895550351252645,10,175,grounded
-1.9184677600860596,-5.570100784301758,6.810515127368641,10,175,hallucinated
-2.1935040950775146,-7.506680011749268,8.966577871442215,14,176,grounded
-2.6844797134399414,-9.122668266296387,14.650576898719551,16,176,hallucinated
-1.8829398155212402,-10.880419731140137,6.572799304658219,11,177,grounded
-1.770082712173462,-9.024922370910645,5.871338972506896,11,177,hallucinated
-1.366227388381958,-4.4785990715026855,3.9205321156644115,8,178,grounded
-2.334188938140869,-9.437431335449219,10.32108549494665,5,178,hallucinated
-1.0724912881851196,-3.571460008621216,2.922651605174105,10,179,grounded
-1.7836318016052246,-9.750472068786621,5.9514316353897145,7,179,hallucinated
-2.625188112258911,-7.913357257843018,13.807171239961722,9,180,grounded
-3.3398566246032715,-12.510065078735352,28.21508106695133,6,180,hallucinated
-1.0595992803573608,-4.956888198852539,2.885214595426952,14,181,grounded
-1.6399190425872803,-11.529051780700684,5.154752179942138,13,181,hallucinated
-2.1665706634521484,-6.275252342224121,8.728300378602517,15,182,grounded
-3.1871299743652344,-13.505858421325684,24.218818970535732,19,183,grounded
-0.795487642288208,-8.754258155822754,2.2155211152131598,13,183,hallucinated
-2.8067233562469482,-11.89605712890625,16.55558250202399,12,184,grounded
-1.6988095045089722,-10.769618034362793,5.4674345595571,8,184,hallucinated
-2.983362913131714,-10.757630348205566,19.7541365133684,17,185,grounded
-0.9300696849822998,-3.6983957290649414,2.534685800998963,14,185,hallucinated
-2.1002893447875977,-11.024567604064941,8.168533093136991,17,186,grounded
-1.4423766136169434,-7.683245658874512,4.230738709458593,9,186,hallucinated
-1.8262176513671875,-11.141982078552246,6.2103524611713254,18,187,grounded
-0.03450103476643562,-0.26763924956321716,1.0351030994655048,15,187,hallucinated
-2.0086750984191895,-8.731823921203613,7.453435733895749,19,188,grounded
-0.6008308529853821,-2.8596417903900146,1.8236333423292537,15,188,hallucinated
-1.665299415588379,-9.57026195526123,5.287256099679963,16,189,grounded
-0.4315511882305145,-2.021784543991089,1.5396439497456793,15,189,hallucinated
-1.7784295082092285,-8.789031982421875,5.920550936769321,19,190,grounded
-2.2861599922180176,-13.45697021484375,9.837090556763739,14,190,hallucinated
-2.6553423404693604,-7.4758219718933105,14.229856681392667,15,191,grounded
-0.7127612233161926,-3.6787164211273193,2.039615323811669,16,191,hallucinated
-1.2158530950546265,-10.628767967224121,3.373170472270768,17,192,grounded
