mean_logprob,min_logprob,perplexity,n_answer_tokens,example_id,label
-7.638204097747803,-17.030065536499023,2076.0121518227256,10,17,grounded
-4.696589469909668,-20.593944549560547,109.57283302292299,11,17,hallucinated
-1.9993643760681152,-17.938405990600586,7.384360930378956,14,18,grounded
-4.162169456481934,-21.974746704101562,64.21067386668045,17,18,hallucinated
-1.8181427717208862,-7.4334306716918945,6.160406537535227,6,19,grounded
-3.4599146842956543,-15.572105407714844,31.814262142697117,8,19,hallucinated
-3.5802392959594727,-14.908321380615234,35.882126267626695,17,20,grounded
-4.121457099914551,-18.916133880615234,61.649005612273385,15,20,hallucinated
-1.9542545080184937,-26.21963119506836,7.058654891139137,15,21,grounded
-2.202791690826416,-24.387535095214844,9.050243747969391,17,21,hallucinated
-9.324474334716797,-26.422245025634766,11209.022739673184,6,22,grounded
-6.13132381439209,-24.355838775634766,460.044771636779,7,22,hallucinated
-5.784860134124756,-18.51119613647461,325.3365334512916,6,23,grounded
-5.92039680480957,-17.8311824798584,372.55951795813456,6,23,hallucinated
-6.530623435974121,-15.699399948120117,685.8256466188243,12,24,grounded
-3.560368537902832,-15.699399948120117,35.1761585042687,9,24,hallucinated
-6.668227195739746,-22.57890510559082,786.9991715431199,16,25,grounded
-4.022721290588379,-19.28978729248047,55.85289115416626,14,25,hallucinated
-3.199172258377075,-24.056665420532227,24.51223200273867,17,26,grounded
-2.0743720531463623,-14.354714393615723,7.95954671709557,15,26,hallucinated
-2.964078426361084,-17.973304748535156,19.376837827641047,16,27,grounded
-2.307506799697876,-17.973304748535156,10.049338381966539,15,27,hallucinated
-2.2487192153930664,-23.788612365722656,9.475591868908044,15,28,grounded
-3.5169761180877686,-23.788612365722656,33.68242264620335,14,28,hallucinated
-3.7628467082977295,-17.604082107543945,43.070861806231775,9,29,grounded
-1.7517201900482178,-17.032793045043945,5.764510205233957,22,29,hallucinated
-3.2725934982299805,-18.562416076660156,26.379666319928994,21,30,grounded
-1.2701423168182373,-9.397514343261719,3.5613593676250086,17,30,hallucinated
-0.6142995953559875,-7.001561164855957,1.8483615450701996,14,31,grounded
-3.042386770248413,-26.126562118530273,20.955198840243114,15,31,hallucinated
-6.031139373779297,-24.608610153198242,416.18895412356574,11,32,grounded
-6.382758140563965,-17.535186767578125,591.5570571533179,12,32,hallucinated
-2.9168365001678467,-13.377676010131836,18.482724780333257,10,33,grounded
-5.9530720710754395,-23.250001907348633,384.9340693091594,14,33,hallucinated
-5.232595443725586,-13.99721908569336,187.27824342351792,14,34,grounded
-3.2145025730133057,-18.937503814697266,24.890907422156086,19,34,hallucinated
-3.3304851055145264,-20.978219985961914,27.9518980347232,14,35,grounded
-5.737522602081299,-21.095407485961914,310.2947344482237,11,35,hallucinated
-5.321298122406006,-20.250032424926758,204.6493695700141,6,36,grounded
-5.790929794311523,-22.40625,327.3172206238851,6,36,hallucinated
-2.5474836826324463,-15.582428932189941,12.774917557348735,13,37,grounded
-3.3607425689697266,-15.582428932189941,28.810576778322964,11,37,hallucinated
-2.132387399673462,-16.56253433227539,8.434980461825726,11,38,grounded
-3.587198495864868,-18.218923568725586,36.132708070467814,7,38,hallucinated
-3.94366455078125,-15.402375221252441,51.60737304666824,16,39,grounded
-3.6129367351531982,-15.402375221252441,37.07477188301697,14,39,hallucinated
-0.9353639483451843,-7.758796215057373,2.548140680582158,14,40,grounded
-3.963592290878296,-16.542083740234375,52.64610679745456,15,40,hallucinated
-4.60852575302124,-19.198745727539062,100.33612032506778,12,41,grounded
-4.122779846191406,-11.181254386901855,61.730605561035404,11,41,hallucinated
-3.989638090133667,-19.365510940551758,54.0353299051364,11,42,grounded
-3.068096160888672,-20.509904861450195,21.500929373819975,15,42,hallucinated
-4.1787004470825195,-17.796098709106445,65.2809620010211,11,43,grounded
-5.263829231262207,-17.796098709106445,193.21996042330088,12,43,hallucinated
-3.7194173336029053,-17.06869888305664,41.240357736040565,13,44,grounded
-3.9428744316101074,-17.06869888305664,51.56661317654965,14,44,hallucinated
-3.19071626663208,-20.532745361328125,24.305830665147322,16,45,grounded
-3.8131778240203857,-20.532745361328125,45.29414723449388,16,45,hallucinated
-2.075695276260376,-12.595457077026367,7.9700859446256604,16,46,grounded
-5.409961700439453,-21.829832077026367,223.62302285302906,10,46,hallucinated
-1.9182236194610596,-13.580904006958008,6.808852606901524,21,47,grounded
-3.202759027481079,-14.282205581665039,24.600309581699914,14,47,hallucinated
-3.0669548511505127,-14.320181846618652,21.476404151845685,15,48,grounded
-3.383011817932129,-14.320181846618652,29.459363874072604,16,48,hallucinated
-6.207700729370117,-19.619747161865234,496.558215994574,15,49,grounded
-3.748542070388794,-15.04425048828125,42.45913442408982,21,49,hallucinated
-2.515977382659912,-15.570642471313477,12.3787015967873,12,50,grounded
-5.3727922439575195,-22.47005844116211,215.46365563126432,8,50,hallucinated
-4.468720436096191,-19.728410720825195,87.24501598729857,15,51,grounded
-7.872543811798096,-19.720054626464844,2624.2326587041302,7,51,hallucinated
-4.01643705368042,-23.715351104736328,55.5029989085249,14,52,grounded
-4.20604944229126,-18.531757354736328,67.09096883466283,13,52,hallucinated
-5.002423286437988,-18.5196533203125,148.77324281502686,8,53,grounded
-2.658170223236084,-16.18228530883789,14.270153999065485,12,53,hallucinated
-6.57853889465332,-20.437501907348633,719.4873141223204,12,54,grounded
-5.76016092300415,-23.27975082397461,317.3994016735825,8,54,hallucinated
-5.824418067932129,-24.594507217407227,338.46411263626413,12,55,grounded
-10.065556526184082,-24.42306137084961,23518.82694976779,9,55,hallucinated
-3.3490467071533203,-14.504888534545898,28.475575138734875,13,56,grounded
-7.347978115081787,-22.438541412353516,1553.0532562852297,13,56,hallucinated
-6.986976623535156,-19.210859298706055,1082.4438886146556,8,57,grounded
-6.45335578918457,-16.7746639251709,634.829074843731,9,57,hallucinated
-2.2368361949920654,-10.946456909179688,9.363659581370824,10,58,grounded
-3.7449214458465576,-22.282394409179688,42.30568380112859,9,58,hallucinated
-2.476278305053711,-14.813714027404785,11.89690527122039,24,59,grounded
-3.6643388271331787,-20.018718719482422,39.030321840390705,15,59,hallucinated
-3.75603985786438,-17.32807731628418,42.77868043746052,10,60,grounded
-13.760614395141602,-24.148353576660156,946583.4334023832,5,60,hallucinated
-12.52911376953125,-15.75387954711914,276264.43104628194,4,61,grounded
-3.73309063911438,-18.207195281982422,41.80812251167214,17,61,hallucinated
-3.91446852684021,-26.114513397216797,50.12242570693237,18,62,grounded
-5.185695171356201,-25.927026748657227,178.6976320960877,5,62,hallucinated
-8.86510944366455,-16.313140869140625,7080.5682421980355,5,63,grounded
-3.026308536529541,-20.375154495239258,20.620970357569128,16,63,hallucinated
-3.3077101707458496,-16.11717414855957,27.32248995016225,18,64,grounded
-3.2844979763031006,-18.11717414855957,26.695579136980616,12,64,hallucinated
-3.055600643157959,-15.19114875793457,21.233935715576017,12,65,grounded
-3.9897191524505615,-18.623714447021484,54.03971031171322,10,65,hallucinated
-2.7127349376678467,-12.793694496154785,15.070435906497973,17,66,grounded
-2.855680227279663,-12.838669776916504,17.386259794380834,9,66,hallucinated
-1.6484684944152832,-11.503355026245117,5.199011411888774,7,67,grounded
-3.84529185295105,-21.854156494140625,46.77233300252995,6,67,hallucinated
-2.525811195373535,-16.457508087158203,12.501031930908908,16,68,grounded
-4.044485092163086,-16.070789337158203,57.08178660652787,12,68,hallucinated
-5.885639190673828,-18.656511306762695,359.8326962083468,9,69,grounded
-7.673999786376953,-19.001901626586914,2151.6704789162723,8,69,hallucinated
-13.274984359741211,-15.421029090881348,582441.6919419481,4,70,grounded
-1.2961888313293457,-17.10428237915039,3.6553389735740365,15,70,hallucinated
-7.9267730712890625,-15.28427505493164,2770.4722479896805,5,71,grounded
-5.030077934265137,-15.23740005493164,152.94493188202478,7,71,hallucinated
-2.891899347305298,-15.013378143310547,18.027517621827133,10,72,grounded
-6.862430572509766,-20.036815643310547,955.687113655183,16,72,hallucinated
-4.956583023071289,-19.43756675720215,142.1073876823197,8,73,grounded
-5.7638068199157715,-19.140933990478516,318.558719263914,8,73,hallucinated
-2.9335315227508545,-17.816638946533203,18.793884469690003,20,74,grounded
-3.6810014247894287,-18.361495971679688,39.68611684077105,19,74,hallucinated
-4.315205097198486,-20.158370971679688,74.82896908213982,14,75,grounded
-3.2184910774230957,-14.509212493896484,24.990383164017544,21,75,hallucinated
-1.6314808130264282,-12.90536880493164,5.1114382013750435,10,76,grounded
-5.394277095794678,-19.792274475097656,220.14294729795245,8,76,hallucinated
-3.2396833896636963,-14.278329849243164,25.525638786763967,11,77,grounded
-3.872763156890869,-22.18699073791504,48.075041604893435,14,77,hallucinated
-4.463852882385254,-19.721006393432617,86.8213780625853,14,78,grounded
-4.70166015625,-18.44801902770996,110.12985353525312,11,78,hallucinated
-3.118752956390381,-10.616374969482422,22.6181562217366,12,79,grounded
-5.118663787841797,-16.689937591552734,167.11192338475405,13,79,hallucinated
-10.055728912353516,-20.23593521118164,23288.825036914754,4,80,grounded
-6.598746299743652,-20.23593521118164,734.1741776716357,8,80,hallucinated
-3.1023802757263184,-18.143798828125,22.250851459579383,11,81,grounded
-10.8169584274292,-24.635986328125,49859.20575405933,6,81,hallucinated
-10.566685676574707,-17.43263816833496,38819.79890716406,5,82,grounded
-12.994939804077148,-17.445600509643555,440180.3481510384,4,82,hallucinated
-10.153298377990723,-18.93770980834961,25675.650694750326,4,83,grounded
-10.78527545928955,-18.147451400756836,48304.28051870746,4,83,hallucinated
-2.7195370197296143,-9.571914672851562,15.173295681961914,11,84,grounded
-3.0863306522369385,-24.430503845214844,21.896584203989875,18,84,hallucinated
-1.576540231704712,-8.152138710021973,4.838187812468019,11,85,grounded
-1.335681438446045,-6.277139186859131,3.80258629223235,10,85,hallucinated
-3.297208547592163,-14.512553215026855,27.03706081487936,8,86,grounded
-3.6435344219207764,-18.81179428100586,38.226707552926484,8,86,hallucinated
-12.142656326293945,-15.065483093261719,187710.53096353143,4,87,grounded
-4.265248775482178,-19.9621524810791,71.18262626302955,13,87,hallucinated
-0.8214312791824341,-7.5761284828186035,2.273751883421209,11,88,grounded
-3.9113926887512207,-19.498003005981445,49.96849409654502,10,88,hallucinated
-3.18729829788208,-13.048545837402344,24.222895910431507,7,89,grounded
-6.903912544250488,-18.893829345703125,996.1646391251777,7,89,hallucinated
-4.511981010437012,-13.401154518127441,91.1021141067172,12,90,grounded
-4.169543266296387,-19.615312576293945,64.6859011282588,18,90,hallucinated
-3.3704473972320557,-21.908246994018555,29.09153962099031,17,91,grounded
-3.2229223251342773,-25.203168869018555,25.10136746006172,15,91,hallucinated
-5.290400981903076,-25.144115447998047,198.42297348116722,19,92,grounded
-7.050562381744385,-18.095237731933594,1153.507271837541,7,92,hallucinated
-3.028756618499756,-13.861825942993164,20.67151402558823,12,93,grounded
-4.681818008422852,-20.193857192993164,107.96617767742073,10,93,hallucinated
-3.0114493370056152,-7.7545552253723145,20.31682452262851,8,94,grounded
-3.613435745239258,-16.96733283996582,37.093277184907095,12,94,hallucinated
-2.9490363597869873,-13.273188591003418,19.087551330980208,11,95,grounded
-1.7579928636550903,-10.602263450622559,5.800782740208439,11,95,hallucinated
-2.774299383163452,-21.31024932861328,16.027393999020173,13,96,grounded
-10.745670318603516,-28.913131713867188,46428.57172325146,10,96,hallucinated
-5.974395751953125,-19.745132446289062,393.2304205757293,13,97,grounded
-4.490108013153076,-18.116256713867188,89.1310726869363,10,97,hallucinated
-2.3829939365386963,-11.252305030822754,10.837300531492861,10,98,grounded
-5.62142276763916,-21.15388298034668,276.2821890907048,8,98,hallucinated
-2.304908037185669,-21.588903427124023,10.023256443168238,19,99,grounded
-2.7422986030578613,-18.18753433227539,15.522624472336814,12,99,hallucinated
-0.9329110383987427,-6.50366735458374,2.541897980482481,7,100,grounded
-3.9791362285614014,-26.1696834564209,53.47082770065892,8,100,hallucinated
-1.6233341693878174,-8.070318222045898,5.0699662936606025,7,101,grounded
-5.055948257446289,-21.64848518371582,156.95329192867194,6,101,hallucinated
-2.542942762374878,-11.375652313232422,12.717039185413693,12,102,grounded
-8.774864196777344,-12.125594139099121,6469.565290661491,4,102,hallucinated
-3.209712028503418,-11.187790870666504,24.771951581379913,7,103,grounded
-5.052437782287598,-19.666275024414062,156.403277267523,5,103,hallucinated
-6.9981608390808105,-17.847227096557617,1094.6181271321843,12,104,grounded
-5.38119649887085,-11.815046310424805,217.2820977399989,6,104,hallucinated
-8.445158004760742,-20.110870361328125,4652.49077058593,8,105,grounded
-7.554665565490723,-14.692399978637695,1909.6314904537144,6,105,hallucinated
-7.284878730773926,-23.031707763671875,1458.0843013804138,13,106,grounded
-7.125672817230225,-25.843772888183594,1243.4845234788534,7,106,hallucinated
-2.262925863265991,-10.56252670288086,9.61116903422661,5,107,grounded
-4.624490737915039,-10.56252670288086,101.95084016266375,4,107,hallucinated
-7.493795871734619,-24.593660354614258,1796.8598124254963,13,108,grounded
-7.698362350463867,-15.817092895507812,2204.73445148665,4,108,hallucinated
-8.680285453796387,-21.894908905029297,5885.726454524035,5,109,grounded
-1.9672434329986572,-9.441225051879883,7.150937256917837,8,109,hallucinated
-9.575443267822266,-16.74365234375,14406.622386829022,5,110,grounded
-1.8531838655471802,-10.3352689743042,6.380100601848426,8,110,hallucinated
-11.387386322021484,-12.347402572631836,88202.12388391775,4,111,grounded
-3.4782607555389404,-16.200475692749023,32.4033157504493,10,111,hallucinated
-9.489557266235352,-14.806609153747559,13220.940673873702,4,112,grounded
-5.164690017700195,-21.19755744934082,174.98320846655818,10,112,hallucinated
-2.978182554244995,-13.431358337402344,19.652067601789508,14,113,grounded
-5.343841552734375,-18.10161018371582,209.31526339953254,11,113,hallucinated
-3.2309024333953857,-16.562517166137695,25.302480474434322,11,114,grounded
-5.5959625244140625,-16.471233367919922,269.33676858369085,9,114,hallucinated
-9.537229537963867,-12.989782333374023,13866.477809258447,4,115,grounded
-1.8639047145843506,-27.89066505432129,6.448868664589711,15,115,hallucinated
-5.096215724945068,-23.14070701599121,163.4023762649101,8,116,grounded
-3.035367250442505,-22.32820701599121,20.80861847072952,11,116,hallucinated
-4.1341400146484375,-18.783143997192383,62.43587403876064,8,117,grounded
-2.434752941131592,-18.642518997192383,11.412998682484826,12,117,hallucinated
-5.754342079162598,-16.751976013183594,315.5578671168804,8,118,grounded
-3.7750885486602783,-21.450681686401367,43.60136898760246,9,118,hallucinated
-3.2370476722717285,-17.279943466186523,25.458449002211776,8,119,grounded
-1.8535776138305664,-18.122800827026367,6.38261325015125,10,119,hallucinated
-3.634007215499878,-22.22315788269043,37.86424319731255,8,120,grounded
-3.6262309551239014,-20.363906860351562,37.57094285119418,9,120,hallucinated
-3.847193717956543,-17.436933517456055,46.86137230942508,8,121,grounded
-3.010164499282837,-12.271018981933594,20.290737462482973,11,121,hallucinated
-3.9154539108276367,-20.180673599243164,50.17183988460633,6,122,grounded
-8.219621658325195,-22.72234344482422,3713.097297276742,10,122,hallucinated
-6.483598232269287,-15.916671752929688,654.3211148592192,6,123,grounded
-4.798049449920654,-20.375001907348633,121.27363636602284,11,123,hallucinated
-5.532201766967773,-17.442007064819336,252.69968477555162,6,124,grounded
-1.9001590013504028,-7.637320041656494,6.686957593043206,8,124,hallucinated
-6.294118881225586,-21.57961082458496,541.3786173124391,6,125,grounded
-8.158349990844727,-22.749250411987305,3492.4193231816143,8,125,hallucinated
-1.7784405946731567,-18.65431022644043,5.920616575107565,21,126,grounded
-1.6542381048202515,-16.04884147644043,5.2290943822847336,21,126,hallucinated
-11.43740463256836,-15.5886812210083,92726.04132712205,4,127,grounded
-0.9952864646911621,-14.398469924926758,2.7054992602907237,19,127,hallucinated
-1.2586737871170044,-18.718767166137695,3.5207491269279796,25,128,grounded
-2.214806079864502,-17.906309127807617,9.159632702158875,18,128,hallucinated
-1.838957667350769,-14.87674331665039,6.289978592892089,18,129,grounded
-1.9325593709945679,-18.45486831665039,6.90716563797763,19,129,hallucinated
-1.4225651025772095,-21.270036697387695,4.147746200811569,19,130,grounded
-0.5047078728675842,-8.701677322387695,1.6565015407275516,20,130,hallucinated
-1.7149555683135986,-11.284231185913086,5.556428625382463,16,131,grounded
-1.7815972566604614,-15.105254173278809,5.939335489490612,14,131,hallucinated
-1.6742740869522095,-18.438365936279297,5.334921054313072,29,132,grounded
-1.032191276550293,-11.125189781188965,2.8072104744222273,23,132,hallucinated
-1.7968178987503052,-13.258700370788574,6.030427469858668,16,133,grounded
-2.610008716583252,-22.405311584472656,13.599169389606445,14,133,hallucinated
-1.265230417251587,-15.627370834350586,3.5439092198617126,21,134,grounded
-0.9943909645080566,-9.939870834350586,2.703077569681767,21,134,hallucinated
-1.0703704357147217,-16.500244140625,2.916459660718462,26,135,grounded
-0.40463367104530334,-7.952112674713135,1.4987533627277398,28,135,hallucinated
-3.999912977218628,-10.255435943603516,54.593398956999515,10,136,grounded
-5.336189270019531,-19.173965454101562,207.71963670705546,11,136,hallucinated
-12.465999603271484,-16.681297302246094,259367.07188449352,4,137,grounded
-1.7070361375808716,-13.017159461975098,5.512598657036409,14,137,hallucinated
-3.677264451980591,-23.580081939697266,39.53808766402143,13,138,grounded
-5.412757873535156,-21.923831939697266,224.24918655618458,15,138,hallucinated
-5.049393177032471,-22.928775787353516,155.92781519208137,8,139,grounded
-4.774752616882324,-21.401601791381836,118.4810007956379,8,139,hallucinated
-4.368664264678955,-19.389324188232422,78.93812081179706,9,140,grounded
-7.85302209854126,-18.032699584960938,2573.499947110588,11,140,hallucinated
-4.267909049987793,-24.033918380737305,71.37224369430112,11,141,grounded
-7.446811676025391,-25.369855880737305,1714.3883967503766,10,141,hallucinated
-5.446263313293457,-23.793787002563477,231.89004452221477,11,142,grounded
-4.238563537597656,-24.528162002563477,69.30822164380757,12,142,hallucinated
-4.656968593597412,-21.55293083190918,105.31634113820373,10,143,grounded
-4.426742076873779,-21.41230583190918,83.65841974944959,12,143,hallucinated
-2.9218575954437256,-12.76732063293457,18.57576168051738,18,144,grounded
-5.258131504058838,-21.692787170410156,192.1221762059418,9,144,hallucinated
-2.273796796798706,-8.845510482788086,9.716221387982932,10,145,grounded
-3.2767446041107178,-18.690692901611328,26.489398705724795,13,145,hallucinated
-6.580104827880859,-18.627275466918945,720.6148658192212,12,146,grounded
-5.079404354095459,-12.816390037536621,160.67832003581375,5,146,hallucinated
-8.209638595581055,-22.190692901611328,3676.2136263068105,8,147,grounded
-6.793430805206299,-18.984792709350586,891.968488539262,8,147,hallucinated
-5.76088809967041,-20.42319679260254,317.6302910508739,9,148,grounded
-4.435185432434082,-17.92942237854004,84.36776795845013,14,148,hallucinated
-5.834592342376709,-25.152307510375977,341.92531717288665,10,149,grounded
-4.928048133850098,-26.417922973632812,138.10967748041614,10,149,hallucinated
-9.13293743133545,-23.2006778717041,9255.168501098153,8,150,grounded
-5.129013538360596,-21.01584243774414,168.85047135033275,11,150,hallucinated
-7.0117597579956055,-17.6250057220459,1109.6054248420949,8,151,grounded
-7.951558589935303,-19.3125057220459,2839.9978949361252,5,151,hallucinated
-2.7442517280578613,-11.610527992248535,15.552971724600754,13,152,grounded
-3.122154474258423,-20.993183135986328,22.695223282451476,15,152,hallucinated
-5.948311805725098,-22.17347526550293,383.1060354120261,13,153,grounded
-4.9219841957092285,-20.859346389770508,137.2747230540471,7,153,hallucinated
-3.3861496448516846,-25.56911277770996,29.551947438705884,10,154,grounded
-1.426806092262268,-7.244962215423584,4.1653741031201115,10,154,hallucinated
-5.76889181137085,-14.810395240783691,320.18271312745327,5,155,grounded
-3.284586191177368,-22.576047897338867,26.697934188011423,7,155,hallucinated
-4.601568222045898,-14.976188659667969,99.64045153482029,14,156,grounded
-5.072268009185791,-18.56993865966797,159.53574587520492,15,156,hallucinated
-0.7271535396575928,-7.2227559089660645,2.06918237154715,10,157,grounded
-3.7716424465179443,-19.976661682128906,43.45137281603112,10,157,hallucinated
-6.895650386810303,-15.056873321533203,987.9680773094145,9,158,grounded
-10.24934196472168,-21.15634536743164,28263.93713196571,6,158,hallucinated
-7.59299898147583,-16.657075881958008,1984.255344594187,9,159,grounded
-10.419221878051758,-20.75002098083496,33497.35897210347,6,159,hallucinated
-1.1516120433807373,-6.877724647521973,3.163288159443332,6,160,grounded
-5.135432243347168,-26.533979415893555,169.93775846739825,7,160,hallucinated
-2.154712200164795,-6.6287336349487305,8.62540743088146,6,161,grounded
-5.556407451629639,-26.61309814453125,258.891084898896,7,161,hallucinated
-7.709279537200928,-16.682409286499023,2228.9358142279234,6,162,grounded
-3.5129611492156982,-16.880958557128906,33.547459884685765,11,162,hallucinated
-1.7557101249694824,-6.892004013061523,5.787556171184476,6,163,grounded
-6.317044258117676,-25.149816513061523,553.9332865563821,7,163,hallucinated
-1.1257059574127197,-6.75277042388916,3.0823921185688348,6,164,grounded
-6.867428779602051,-26.99532699584961,960.4757932014371,7,164,hallucinated
-1.2357580661773682,-6.506728649139404,3.4409860273730963,6,165,grounded
-6.052098274230957,-25.623329162597656,425.0038697728973,7,165,hallucinated
-0.8622488975524902,-6.878454685211182,2.368481180378358,8,166,grounded
-3.898284912109375,-26.79251480102539,49.31779218108676,9,166,hallucinated
-1.1108415126800537,-13.836824417114258,3.036912920182577,24,167,grounded
-6.795196533203125,-17.26341438293457,893.5448535781385,8,167,hallucinated
-2.3049392700195312,-16.732133865356445,10.023569502760331,9,168,grounded
-8.485063552856445,-22.663715362548828,4841.9051720941625,5,168,hallucinated
-6.230556964874268,-15.625398635864258,508.03836423482255,5,169,grounded
-8.091102600097656,-24.928133010864258,3265.285890649842,5,169,hallucinated
-6.963479042053223,-15.531803131103516,1057.3055765476827,4,170,grounded
-6.615835666656494,-20.750553131103516,746.8285693721874,5,170,hallucinated
-3.108048677444458,-18.842561721801758,22.37733636919105,9,171,grounded
-6.367547035217285,-19.08197784423828,582.626911318652,12,171,hallucinated
-3.361947774887085,-19.455053329467773,28.84532038833541,10,172,grounded
-6.347688674926758,-19.423782348632812,571.1710202756353,13,172,hallucinated
-3.871795654296875,-16.597042083740234,48.02855137077186,11,173,grounded
-1.0299724340438843,-7.940792560577393,2.8009886217054323,11,173,hallucinated
-3.3670620918273926,-13.532299995422363,28.99322238551106,11,174,grounded
-3.0119757652282715,-16.375255584716797,20.327522688113035,12,174,hallucinated
-3.882452964782715,-15.375181198120117,48.54314376986718,11,175,grounded
-5.178955554962158,-19.068401336669922,177.49732794339963,10,175,hallucinated
-3.012448787689209,-11.125218391418457,20.337140337422472,16,176,grounded
-4.046703815460205,-20.174339294433594,57.20857589947952,17,176,hallucinated
-3.8342888355255127,-17.76233673095703,46.260517130580304,13,177,grounded
-5.278153896331787,-19.53227424621582,196.00769062272678,13,177,hallucinated
-5.3208699226379395,-19.296031951904297,204.56175751649846,8,178,grounded
-7.310495853424072,-18.289335250854492,1495.9187617607618,5,178,hallucinated
-3.7020511627197266,-18.070348739624023,40.530353507424174,10,179,grounded
-7.000017166137695,-17.2552433013916,1096.6519835458344,7,179,hallucinated
-2.7329602241516113,-13.92383098602295,15.378343049201344,10,180,grounded
-10.015315055847168,-21.97736358642578,22366.398750396063,6,180,hallucinated
-0.7133245468139648,-8.263545036315918,2.0407646107297595,16,181,grounded
-3.3854713439941406,-19.1112003326416,29.53190912418737,15,181,hallucinated
-3.7908716201782227,-22.250001907348633,44.29499186363943,15,182,grounded
-3.158406972885132,-16.69359588623047,23.53307722273215,21,183,grounded
-2.740565538406372,-18.875707626342773,15.495746058307557,15,183,hallucinated
-5.599600791931152,-28.177043914794922,270.3184725679452,12,184,grounded
-2.9000508785247803,-12.89000129699707,18.175070066672017,8,184,hallucinated
-7.752597808837891,-22.091278076171875,2327.611256429711,17,185,grounded
-2.990574598312378,-13.00050163269043,19.897112054554196,14,185,hallucinated
-4.265196323394775,-26.302873611450195,71.17889268361314,18,186,grounded
-3.5330147743225098,-14.313904762268066,34.22699890611084,10,186,hallucinated
-3.738528251647949,-24.747278213500977,42.0360780880209,21,187,grounded
-0.6044427156448364,-6.3881635665893555,1.830231964988788,18,187,hallucinated
-5.197094440460205,-20.786191940307617,180.7463090180917,23,188,grounded
-3.623046398162842,-18.03619384765625,37.451486352570655,16,188,hallucinated
-3.5733251571655273,-20.751298904418945,35.63488797127979,16,189,grounded
-3.854727268218994,-13.478496551513672,47.21573795279645,16,189,hallucinated
-2.5674784183502197,-18.725231170654297,13.032919401591954,21,190,grounded
-4.725846290588379,-23.937639236450195,112.8259415144857,16,190,hallucinated
-3.056791305541992,-13.756643295288086,21.25923322150325,17,191,grounded
-2.983788251876831,-17.97097396850586,19.762540500147768,19,191,hallucinated
-1.7602003812789917,-13.509596824645996,5.813602214741936,20,192,grounded
-3.605151653289795,-15.3691987991333,36.78726234359253,18,192,hallucinated
-6.045622825622559,-23.853561401367188,422.2606703647247,20,193,grounded
-1.1625950336456299,-6.880905628204346,3.1982220104157153,14,193,hallucinated
-5.733579158782959,-20.270601272583008,309.07351424603803,10,194,grounded
-6.1647210121154785,-17.601102828979492,475.66841869613825,13,194,hallucinated
-5.223247528076172,-18.954113006591797,185.53573928072524,10,195,grounded
-3.8530445098876953,-18.828548431396484,47.13635208873295,8,195,hallucinated
-1.7580927610397339,-10.125040054321289,5.801362252178454,13,196,grounded
-6.19989538192749,-20.813199996948242,492.6974933348066,10,196,hallucinated
