example_id,label,seq_len,msp_score,layer_0_mtop_div,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_1_mtop_div,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_2_mtop_div,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_3_mtop_div,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_4_mtop_div,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_5_mtop_div,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_6_mtop_div,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_7_mtop_div,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_8_mtop_div,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_9_mtop_div,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_10_mtop_div,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_11_mtop_div,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_12_mtop_div,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_13_mtop_div,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_14_mtop_div,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_15_mtop_div,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_16_mtop_div,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_17_mtop_div,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_18_mtop_div,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_19_mtop_div,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_20_mtop_div,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_21_mtop_div,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_22_mtop_div,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_23_mtop_div,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_24_mtop_div,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_25_mtop_div,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_26_mtop_div,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_27_mtop_div,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_28_mtop_div,layer_28_h0_max_lifetime,layer_28_h0_total_persistence,layer_28_h1_max_lifetime,layer_28_h1_total_persistence,layer_29_mtop_div,layer_29_h0_max_lifetime,layer_29_h0_total_persistence,layer_29_h1_max_lifetime,layer_29_h1_total_persistence,layer_30_mtop_div,layer_30_h0_max_lifetime,layer_30_h0_total_persistence,layer_30_h1_max_lifetime,layer_30_h1_total_persistence,layer_31_mtop_div,layer_31_h0_max_lifetime,layer_31_h0_total_persistence,layer_31_h1_max_lifetime,layer_31_h1_total_persistence
39,grounded,33,0.70654296875,18.456258177757263,0.9554855823516846,27.962658882141113,0.0033101439476013184,0.0036064982414245605,16.00193625688553,0.8614441156387329,23.67566192150116,0.07009339332580566,0.13543182611465454,13.680327653884888,0.8331451416015625,20.905403971672058,0.028305768966674805,0.03429150581359863,11.680158376693726,0.6511592864990234,15.545177459716797,0.0,0.0,11.700963020324707,0.6577615737915039,15.617318153381348,0.0,0.0,10.461296081542969,0.5747528076171875,13.916805267333984,0.0,0.0,8.272167205810547,0.4755592346191406,11.023370742797852,0.0,0.0,7.529719173908234,0.49438613653182983,10.245917737483978,0.0,0.0,4.85356593132019,0.3516073226928711,6.770243406295776,0.0,0.0,6.073607444763184,0.39081382751464844,8.653410911560059,0.0,0.0,6.2891130447387695,0.4600658416748047,8.535569190979004,0.0,0.0,7.257692813873291,0.4638190269470215,9.836632251739502,0.0,0.0,6.2038790583610535,0.4599146842956543,8.81510466337204,0.0,0.0,7.3037039041519165,0.5501699447631836,9.716601014137268,0.0,0.0,7.659511089324951,0.5138511657714844,10.604257106781006,0.0,0.0,7.53356671333313,0.5930147171020508,10.467817544937134,0.0,0.0,6.632603645324707,0.49631214141845703,9.354233741760254,0.0,0.0,6.063382029533386,0.5412148237228394,8.296648859977722,0.0,0.0,6.817193031311035,0.5319662094116211,9.502022743225098,0.0,0.0,6.517448663711548,0.5075733661651611,9.008107423782349,0.0,0.0,6.313932180404663,0.44112658500671387,8.504242181777954,0.0,0.0,6.289453029632568,0.4928140640258789,8.688232898712158,0.0,0.0,5.412259578704834,0.4611015319824219,7.453145503997803,0.0,0.0,4.463382244110107,0.4354248046875,6.390295028686523,0.0,0.0,5.036372900009155,0.4015216827392578,7.376265287399292,0.0,0.0,3.6796140670776367,0.3135089874267578,5.726960182189941,0.0,0.0,5.06695032119751,0.40926361083984375,7.30407190322876,0.0,0.0,4.504329204559326,0.3474617004394531,6.647186696529388,0.0,0.0,5.22257661819458,0.47281360626220703,7.798613548278809,0.0,0.0,5.618636608123779,0.5153493881225586,8.27426290512085,0.0,0.0,7.595433235168457,0.6814241409301758,10.61418628692627,0.0,0.0,8.7916961312294,0.7510654330253601,12.753076255321503,0.0,0.0
39,hallucinated,29,0.6962890625,14.689808905124664,0.9447586536407471,24.196209609508514,0.0033101439476013184,0.003421962261199951,12.66056627035141,0.846752941608429,20.334293484687805,0.07009339332580566,0.13545948266983032,10.734674215316772,0.8331451416015625,17.959750533103943,0.028305768966674805,0.03429150581359863,9.196124792098999,0.6511440277099609,13.06114387512207,0.0,0.0,9.1984224319458,0.6576700210571289,13.11476993560791,0.0,0.0,8.222213745117188,0.5749320983886719,11.677814483642578,0.0,0.0,6.534946441650391,0.47562408447265625,9.285959243774414,0.0,0.0,5.883405268192291,0.4943994879722595,8.599420726299286,0.0,0.0,3.931273937225342,0.3515758514404297,5.847695827484131,0.0,0.0,4.669576644897461,0.3906707763671875,7.248956680297852,0.0,0.0,4.916914939880371,0.45980262756347656,7.163104057312012,0.0,0.0,5.899796485900879,0.46399879455566406,8.478846549987793,0.0,0.0,4.98493880033493,0.45989036560058594,7.59560364484787,0.0,0.0,5.864454746246338,0.5503082275390625,8.277280330657959,0.0,0.0,5.998934745788574,0.5135269165039062,8.943676948547363,0.0,0.0,6.437016725540161,0.5928592681884766,9.370657205581665,0.0,0.0,5.397500991821289,0.4959068298339844,8.11921501159668,0.0,0.0,4.902511835098267,0.541424036026001,7.13533616065979,0.0,0.0,5.4986958503723145,0.4575462341308594,8.18407392501831,0.0,0.0,5.548180103302002,0.5070195198059082,8.038509368896484,0.0,0.0,5.124542415142059,0.4409363269805908,7.314720332622528,0.0,0.0,5.4029858112335205,0.49263477325439453,7.802067041397095,0.0,0.0,4.59613835811615,0.4610939025878906,6.636741995811462,0.0,0.0,3.8224029541015625,0.43550968170166016,5.749446392059326,0.0,0.0,4.37451696395874,0.4016857147216797,6.714310169219971,0.0,0.0,3.2538137435913086,0.30768585205078125,5.301260948181152,0.0,0.0,4.172873020172119,0.3898181915283203,6.409145832061768,0.0,0.0,3.7438607215881348,0.3474750518798828,5.886786878108978,0.0,0.0,4.6877100467681885,0.4491996765136719,7.2637012004852295,0.0,0.0,4.642198085784912,0.5268898010253906,7.297540187835693,0.0,0.0,5.17070996761322,0.5131759643554688,8.189491152763367,0.0,0.0,6.090457499027252,0.5908751487731934,10.051413834095001,0.0,0.0
40,grounded,33,0.6435546875,13.985995352268219,0.9514591693878174,28.019921243190765,0.0017590522766113281,0.0032012462615966797,12.918005049228668,0.8941704630851746,24.899422645568848,0.024061143398284912,0.04461115598678589,12.015756845474243,0.8681454062461853,23.298831939697266,0.023632168769836426,0.03273212909698486,10.99529767036438,0.7738509178161621,18.777154445648193,0.0,0.0,10.943548202514648,0.7690982818603516,18.633044242858887,0.0,0.0,9.482371807098389,0.6769065856933594,15.981322765350342,0.0,0.0,7.701095104217529,0.5813488960266113,12.962380409240723,0.0,0.0,6.937947571277618,0.5741580128669739,12.08825409412384,0.0,0.0,3.7413692474365234,0.3467292785644531,6.926172256469727,0.0,0.0,4.3279643058776855,0.34140777587890625,7.943519115447998,0.0,0.0,4.7464072704315186,0.4330606460571289,7.96431040763855,0.0,0.0,5.108138084411621,0.45219993591308594,8.434754371643066,0.0,0.0,4.580906391143799,0.4712057113647461,8.098171710968018,0.0,0.0,5.8279194831848145,0.5490207672119141,9.181276798248291,0.0,0.0,6.239279747009277,0.49162960052490234,10.272406578063965,0.0,0.0,6.0622522830963135,0.5260639190673828,9.58307671546936,0.0,0.0,5.56043815612793,0.4737358093261719,9.418048858642578,0.0,0.0,5.70716667175293,0.49553680419921875,8.969545364379883,0.0,0.0,5.510716438293457,0.4631185531616211,9.736762046813965,0.0,0.0,5.1126930713653564,0.48371291160583496,8.787097215652466,0.0,0.0,5.08195960521698,0.43085479736328125,8.395810008049011,0.0,0.0,5.281611204147339,0.44675445556640625,8.788334608078003,0.0,0.0,4.365299224853516,0.4192638397216797,7.636762619018555,0.0,0.0,3.2753214836120605,0.3645505905151367,6.215746641159058,0.0,0.0,4.139876842498779,0.3657703399658203,7.544390678405762,0.0,0.0,3.1753129363059998,0.3129844665527344,6.216512620449066,0.0,0.0,3.8388421535491943,0.3763866424560547,7.179637670516968,0.0,0.0,3.330808997154236,0.3293571472167969,6.344995200634003,0.0,0.0,4.4207247495651245,0.5080665349960327,8.723589181900024,0.0,0.0,4.00058650970459,0.4053764343261719,7.4882683753967285,0.0,0.0,4.595685958862305,0.48933982849121094,9.446719646453857,0.0,0.0,5.757531821727753,0.5520861148834229,11.613789021968842,0.0,0.0
40,hallucinated,35,0.61083984375,15.880248069763184,0.957204282283783,29.91417396068573,0.0017590522766113281,0.003770112991333008,14.65908807516098,0.8956353664398193,26.64050567150116,0.027594327926635742,0.05071026086807251,13.74184799194336,0.8681454062461853,25.024923086166382,0.023632168769836426,0.03273212909698486,12.488847017288208,0.7738509178161621,20.27070379257202,0.0,0.0,12.467103958129883,0.7690982818603516,20.15659999847412,0.0,0.0,10.810773372650146,0.6769065856933594,17.3097243309021,0.0,0.0,8.795222759246826,0.5813488960266113,14.05650806427002,0.0,0.0,7.91150027513504,0.5741580128669739,13.061806797981262,0.0,0.0,4.311671257019043,0.3467292785644531,7.496474266052246,0.0,0.0,5.031367778778076,0.34140777587890625,8.646922588348389,0.0,0.0,5.375302076339722,0.4330606460571289,8.593205213546753,0.0,0.0,6.003304481506348,0.45219993591308594,9.329920768737793,0.0,0.0,5.285515308380127,0.4712057113647461,8.802780628204346,0.0,0.0,6.749847888946533,0.5490207672119141,10.10320520401001,0.0,0.0,7.2407755851745605,0.5841429233551025,11.273902416229248,0.0,0.0,6.914160966873169,0.5378341674804688,10.434985399246216,0.0,0.0,6.544183731079102,0.4737358093261719,10.40179443359375,0.0,0.0,6.741859436035156,0.49553680419921875,10.00423812866211,0.0,0.0,6.431987285614014,0.4631185531616211,10.658032894134521,0.0,0.0,5.952096700668335,0.48371291160583496,9.626500844955444,0.0,0.0,5.773120760917664,0.43085479736328125,9.086971163749695,0.0,0.0,5.936009168624878,0.44675445556640625,9.442732572555542,0.0,0.0,5.112536430358887,0.4192638397216797,8.383999824523926,0.0,0.0,3.698899745941162,0.3645505905151367,6.639324903488159,0.0,0.0,4.686864376068115,0.3654651641845703,8.091378211975098,0.0,0.0,3.500647485256195,0.3129844665527344,6.5418471693992615,0.0,0.0,4.3670618534088135,0.36797332763671875,7.707857370376587,0.0,0.0,3.7214144468307495,0.3293571472167969,6.735600650310516,0.0,0.0,4.979693293571472,0.5080665349960327,9.282557725906372,0.0,0.0,4.613595962524414,0.4053764343261719,8.101277828216553,0.0,0.0,5.275062561035156,0.48933982849121094,10.126096248626709,0.0,0.0,6.630362808704376,0.4935600161552429,12.486620008945465,0.0,0.0
41,grounded,25,0.62353515625,12.786563873291016,0.9373983144760132,20.551066637039185,0.0019207596778869629,0.0019207596778869629,9.838978588581085,0.8316330909729004,16.25951623916626,0.012729227542877197,0.03290259838104248,11.443377614021301,0.8635276556015015,18.3008171916008,0.019521713256835938,0.030549049377441406,1.473928451538086,0.14586639404296875,2.3271121978759766,0.0,0.0,1.2580413818359375,0.13741683959960938,2.012126922607422,0.0,0.0,1.426849365234375,0.14711761474609375,2.2802810668945312,0.0,0.0,1.7188262939453125,0.161102294921875,2.65606689453125,0.0,0.0,2.524385452270508,0.2299652099609375,3.7987442016601562,0.0,0.0,2.952817916870117,0.32248687744140625,4.444173812866211,0.0,0.0,3.8975963592529297,0.3693370819091797,5.9729156494140625,0.0,0.0,4.030344009399414,0.3504819869995117,5.746603012084961,0.0,0.0,4.740523338317871,0.47846126556396484,6.741244316101074,0.0,0.0,4.249913692474365,0.4684028625488281,6.1707892417907715,0.0,0.0,4.6114912033081055,0.44261932373046875,6.270232200622559,0.0,0.0,5.063145160675049,0.5304412841796875,7.220076084136963,0.0,0.0,5.786868095397949,0.5193061828613281,7.696829795837402,0.0,0.0,4.648041129112244,0.44876623153686523,6.601704001426697,0.0,0.0,5.010972023010254,0.5097436904907227,6.872185707092285,0.0,0.0,4.996124744415283,0.5443840026855469,7.238556385040283,0.0,0.0,4.176713943481445,0.4078197479248047,6.266918182373047,0.0,0.0,3.365427017211914,0.3564338684082031,4.973407745361328,0.0,0.0,3.538461446762085,0.3897380828857422,5.379269361495972,0.0,0.0,3.333139419555664,0.48329901695251465,5.229200124740601,0.0,0.0,2.6543970108032227,0.387423038482666,4.291653275489807,0.0,0.0,3.1757888793945312,0.35992431640625,5.085078239440918,0.0,0.0,2.5733038187026978,0.33202362060546875,4.471019625663757,0.0,0.0,3.3797388076782227,0.4036979675292969,5.105782508850098,0.0,0.0,2.6645984649658203,0.30196571350097656,4.440405070781708,0.0,0.0,3.4576691389083862,0.44446325302124023,5.716262221336365,0.0,0.0,3.917571544647217,0.47797632217407227,5.9875569343566895,0.0,0.0,4.4470062255859375,0.4405994415283203,7.110601425170898,0.0,0.0,5.185096025466919,0.517623782157898,8.17624968290329,0.0,0.0
41,hallucinated,21,0.5380859375,9.131386041641235,0.9335155487060547,16.895888805389404,0.0,0.0,7.0803720355033875,0.8316330909729004,13.500909686088562,0.013540089130401611,0.025846004486083984,8.085632264614105,0.8736798167228699,14.943071842193604,0.019521713256835938,0.030549049377441406,1.1553916931152344,0.15642929077148438,2.008575439453125,0.0,0.0,0.9533004760742188,0.1323089599609375,1.7073860168457031,0.0,0.0,1.0579795837402344,0.1446380615234375,1.9114112854003906,0.0,0.0,1.132242202758789,0.155059814453125,2.0694828033447266,0.0,0.0,1.7255916595458984,0.22078323364257812,2.999950408935547,0.0,0.0,2.087474822998047,0.2757148742675781,3.5788307189941406,0.0,0.0,2.937201499938965,0.37134552001953125,5.012520790100098,0.0,0.0,2.7558562755584717,0.3847510814666748,4.4721152782440186,0.0,0.0,3.184819221496582,0.42322444915771484,5.185540199279785,0.0,0.0,2.867814064025879,0.34607696533203125,4.788689613342285,0.0,0.0,2.9406185150146484,0.3845844268798828,4.599359512329102,0.0,0.0,3.3489646911621094,0.42952728271484375,5.505895614624023,0.0,0.0,4.045581817626953,0.4908943176269531,5.955543518066406,0.0,0.0,3.2237043380737305,0.3738279342651367,5.177367210388184,0.0,0.0,3.5450985431671143,0.40090370178222656,5.4063122272491455,0.0,0.0,3.9592976570129395,0.48451805114746094,6.2017292976379395,0.0,0.0,3.3434200286865234,0.3781089782714844,5.433624267578125,0.0,0.0,2.7903757095336914,0.36884307861328125,4.3983564376831055,0.0,0.0,2.9474573135375977,0.3897380828857422,4.788265228271484,0.0,0.0,2.924435615539551,0.48329901695251465,4.820496320724487,0.0,0.0,2.5330142974853516,0.387423038482666,4.170270562171936,0.0,0.0,2.4615983963012695,0.35992431640625,4.370887756347656,0.0,0.0,2.1551259756088257,0.33202362060546875,4.052841782569885,0.0,0.0,2.30478572845459,0.32472991943359375,4.030829429626465,0.0,0.0,2.17183780670166,0.28618621826171875,3.9476444125175476,0.0,0.0,2.6020922660827637,0.44446325302124023,4.860685348510742,0.0,0.0,2.7844581604003906,0.4473104476928711,4.854443550109863,0.0,0.0,3.262486457824707,0.4142723083496094,5.926081657409668,0.0,0.0,3.865563929080963,0.4651721715927124,6.856717586517334,0.0,0.0
42,grounded,23,0.56201171875,10.071992754936218,0.9434864521026611,18.762056350708008,0.00945734977722168,0.010047674179077148,8.514827907085419,0.8669054508209229,15.525215327739716,0.034269511699676514,0.037574827671051025,8.671630620956421,0.8689289093017578,16.138216376304626,0.020802974700927734,0.06052708625793457,1.3924636840820312,0.18320465087890625,2.6507415771484375,0.0,0.0,1.1441116333007812,0.13297271728515625,2.0723533630371094,0.0,0.0,1.227198600769043,0.132232666015625,2.227107048034668,0.0,0.0,1.4899673461914062,0.18546295166015625,2.5967636108398438,0.0,0.0,2.0190086364746094,0.23810577392578125,3.4309463500976562,0.0,0.0,2.637645721435547,0.32633209228515625,4.3771514892578125,0.0,0.0,3.1005983352661133,0.3545694351196289,5.207898139953613,0.0,0.0,3.370102882385254,0.4728107452392578,5.223176002502441,0.0,0.0,3.4562864303588867,0.460479736328125,5.342951774597168,0.0,0.0,3.189282178878784,0.4398152828216553,5.016150236129761,0.0,0.0,3.689817428588867,0.48508453369140625,5.196699142456055,0.0,0.0,4.024356842041016,0.48295021057128906,6.236412048339844,0.0,0.0,4.443689346313477,0.4912910461425781,6.64610481262207,0.0,0.0,3.6619815826416016,0.404541015625,5.825084686279297,0.0,0.0,4.406183242797852,0.48081207275390625,6.499628067016602,0.0,0.0,4.265965461730957,0.45694446563720703,6.65958309173584,0.0,0.0,3.8401002883911133,0.40369415283203125,5.884427070617676,0.0,0.0,3.337383270263672,0.33434152603149414,5.002396106719971,0.0,0.0,3.6475563049316406,0.4433746337890625,5.779575347900391,0.0,0.0,3.1075079441070557,0.4201650619506836,5.030329942703247,0.0,0.0,2.495668411254883,0.2803964614868164,4.238518238067627,0.0,0.0,2.95511531829834,0.3359346389770508,4.883649468421936,0.0,0.0,2.3288984298706055,0.33928394317626953,4.2548322677612305,0.0,0.0,3.2631123065948486,0.37008094787597656,5.405402421951294,0.0,0.0,2.520416259765625,0.3381004333496094,4.499126315116882,0.0,0.0,3.436425030231476,0.454254150390625,5.972153961658478,0.0,0.0,3.596055030822754,0.46120643615722656,5.962180137634277,0.0,0.0,3.8812164068222046,0.45128726959228516,6.827115416526794,0.0,0.0,4.000068664550781,0.4449141025543213,7.48931086063385,0.0,0.0
42,hallucinated,27,0.576171875,13.805159330368042,0.9480845928192139,22.49522292613983,0.00945734977722168,0.00945734977722168,11.66777366399765,0.8669111728668213,18.67816400527954,0.034284770488739014,0.05691760778427124,11.97065007686615,0.8622393608093262,19.43695366382599,0.03998064994812012,0.13029634952545166,1.8678703308105469,0.17476654052734375,3.1257286071777344,0.0,0.0,1.540374755859375,0.13297271728515625,2.4685325622558594,0.0,0.0,1.7865791320800781,0.15026092529296875,2.7866477966308594,0.0,0.0,2.105701446533203,0.18538665771484375,3.213245391845703,0.0,0.0,2.776947021484375,0.23796844482421875,4.1884307861328125,0.0,0.0,3.584148406982422,0.326141357421875,5.323820114135742,0.0,0.0,4.284399032592773,0.348052978515625,6.391904830932617,0.0,0.0,4.4425764083862305,0.47249794006347656,6.295619010925293,0.0,0.0,4.69013786315918,0.4609241485595703,6.575723648071289,0.0,0.0,4.147942304611206,0.439744234085083,5.975167989730835,0.0,0.0,4.899639129638672,0.48528289794921875,6.4070587158203125,0.0,0.0,5.332427978515625,0.4550056457519531,7.545753479003906,0.0,0.0,6.1783366203308105,0.5352745056152344,8.380099773406982,0.0,0.0,4.948071479797363,0.404205322265625,7.110724449157715,0.0,0.0,5.933342218399048,0.5802688598632812,8.025548219680786,0.0,0.0,5.674195289611816,0.4524822235107422,8.067076683044434,0.0,0.0,4.954041481018066,0.4039421081542969,6.997513771057129,0.0,0.0,4.376158714294434,0.3610095977783203,6.0412068367004395,0.0,0.0,4.821389198303223,0.4238862991333008,6.9528398513793945,0.0,0.0,4.240130424499512,0.41997623443603516,6.16349983215332,0.0,0.0,3.345184326171875,0.28055477142333984,5.088043689727783,0.0,0.0,3.946805477142334,0.33573150634765625,5.875380635261536,0.0,0.0,2.9521617889404297,0.3395252227783203,4.879341125488281,0.0,0.0,3.9566197395324707,0.36978816986083984,6.099442958831787,0.0,0.0,3.2324557304382324,0.3382568359375,5.211274981498718,0.0,0.0,4.232547044754028,0.45427513122558594,6.769512176513672,0.0,0.0,4.5930280685424805,0.4612998962402344,6.959493637084961,0.0,0.0,5.029390096664429,0.4514131546020508,7.977979421615601,0.0,0.0,5.530616521835327,0.4632188677787781,9.022339880466461,0.0,0.0
43,grounded,25,0.64453125,11.03821587562561,0.946753978729248,20.624385833740234,0.0060272216796875,0.0063097476959228516,9.322423040866852,0.8539519309997559,17.050966024398804,0.043409109115600586,0.04776555299758911,9.545384645462036,0.8842740058898926,17.548026025295258,0.05332517623901367,0.14412695169448853,1.5643768310546875,0.19477081298828125,2.936279296875,0.0,0.0,1.2854423522949219,0.14456939697265625,2.3818435668945312,0.0,0.0,1.3011445999145508,0.1320648193359375,2.3783769607543945,0.0,0.0,1.5864372253417969,0.18597412109375,2.8652515411376953,0.0,0.0,2.173011541366577,0.2378826141357422,3.7556378841400146,0.0,0.0,2.6809616088867188,0.3267555236816406,4.592517852783203,0.0,0.0,3.351222038269043,0.3639373779296875,5.69052791595459,0.0,0.0,3.790139675140381,0.4185523986816406,5.867311000823975,0.0,0.0,3.647367477416992,0.49710845947265625,5.658220291137695,0.0,0.0,3.327822685241699,0.45156002044677734,5.335378646850586,0.0,0.0,3.842458724975586,0.44754695892333984,5.582498550415039,0.0,0.0,4.414948463439941,0.4801750183105469,7.007292747497559,0.0,0.0,4.950984954833984,0.5416183471679688,7.31061053276062,0.0,0.0,3.9924869537353516,0.392608642578125,6.283346176147461,0.0,0.0,4.4725494384765625,0.5093898773193359,6.645159721374512,0.0,0.0,4.697299957275391,0.4628486633300781,7.244380950927734,0.0,0.0,4.4017229080200195,0.45752716064453125,6.775797247886658,0.0,0.0,3.5340309143066406,0.3457221984863281,5.399900913238525,0.0,0.0,3.9593496322631836,0.44097137451171875,6.247075080871582,0.0,0.0,3.348245620727539,0.39682328701019287,5.3855966329574585,0.0,0.0,2.5982894897460938,0.29628753662109375,4.527407169342041,0.0,0.0,3.000009536743164,0.31810951232910156,5.089460134506226,0.0,0.0,2.3643150329589844,0.30182647705078125,4.461990833282471,0.0,0.0,3.2592906951904297,0.3611166477203369,5.594632148742676,0.0,0.0,2.687994956970215,0.31410837173461914,4.905725479125977,0.0,0.0,3.7014536261558533,0.43741655349731445,6.5148860812187195,0.0,0.0,3.7715024948120117,0.48370933532714844,6.417376518249512,0.0,0.0,3.880781650543213,0.43849849700927734,7.11223840713501,0.0,0.0,4.458178699016571,0.4873160719871521,8.335354447364807,0.0,0.0
43,hallucinated,26,0.6279296875,11.986109256744385,0.9451696872711182,21.57227921485901,0.0060272216796875,0.006128072738647461,10.051469147205353,0.8505116701126099,17.780012130737305,0.043409109115600586,0.04503512382507324,10.332389116287231,0.8656284809112549,18.335030496120453,0.05332517623901367,0.17050284147262573,1.6058425903320312,0.17633819580078125,2.9777450561523438,0.0,0.0,1.3307762145996094,0.14456939697265625,2.4271774291992188,0.0,0.0,1.385411262512207,0.13616180419921875,2.462643623352051,0.0,0.0,1.7187862396240234,0.18597412109375,2.997600555419922,0.0,0.0,2.4275853633880615,0.2378826141357422,4.010211706161499,0.0,0.0,2.7939071655273438,0.3267555236816406,4.705463409423828,0.0,0.0,3.6578469276428223,0.3639373779296875,5.997152805328369,0.0,0.0,4.0215582847595215,0.4185523986816406,6.098729610443115,0.0,0.0,4.015636444091797,0.49710845947265625,6.0264892578125,0.0,0.0,3.615147590637207,0.45156002044677734,5.622703552246094,0.0,0.0,4.129919052124023,0.44754695892333984,5.869958877563477,0.0,0.0,4.653026580810547,0.4774513244628906,7.245370864868164,0.0,0.0,5.630153656005859,0.5495939254760742,7.989779233932495,0.0,0.0,4.319965362548828,0.392608642578125,6.6108245849609375,0.0,0.0,4.904160976409912,0.4828372001647949,7.076771259307861,0.0,0.0,5.045301914215088,0.4494514465332031,7.592382907867432,0.0,0.0,4.529483795166016,0.4154853820800781,6.903558135032654,0.0,0.0,3.6456189155578613,0.3284769058227539,5.511488914489746,0.0,0.0,4.111058235168457,0.39723968505859375,6.3987836837768555,0.0,0.0,3.835601329803467,0.39682328701019287,5.872952342033386,0.0,0.0,2.810831069946289,0.29628753662109375,4.739948749542236,0.0,0.0,3.1574578285217285,0.31810951232910156,5.24690842628479,0.0,0.0,2.478767454624176,0.30182647705078125,4.576443254947662,0.0,0.0,3.273662805557251,0.35585784912109375,5.609004259109497,0.0,0.0,2.955045223236084,0.3449082374572754,5.172775745391846,0.0,0.0,3.745739698410034,0.43741655349731445,6.5591721534729,0.0,0.0,3.995598793029785,0.48370933532714844,6.641472816467285,0.0,0.0,4.339968681335449,0.4530467987060547,7.571425437927246,0.0,0.0,4.768067002296448,0.4873160719871521,8.645242750644684,0.0,0.0
