example_id,label,seq_len,msp_score,layer_0_mtop_div,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_mtop_div,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_mtop_div,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_mtop_div,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_mtop_div,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_mtop_div,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_mtop_div,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_mtop_div,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_mtop_div,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_mtop_div,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_mtop_div,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_mtop_div,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_mtop_div,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_mtop_div,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_mtop_div,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_mtop_div,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_mtop_div,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_mtop_div,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_mtop_div,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_mtop_div,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_mtop_div,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_mtop_div,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death
257,grounded,36,0.8359375,10.128225982189178,0.9359143972396851,30.36629945039749,0.028113126754760742,0.04008293151855469,0.9205013513565063,0.9486144781112671,9.38060212135315,0.8833210468292236,26.324801981449127,0.008007526397705078,0.01195216178894043,0.8192141056060791,0.8272216320037842,8.45667052268982,0.8446431159973145,23.482139587402344,0.0,0.0,0.0,0.0,1.5714950561523438,0.4280815124511719,5.679439544677734,0.0,0.0,0.0,0.0,1.2269821166992188,0.3379535675048828,4.166067838668823,0.0,0.0,0.0,0.0,1.7981910705566406,0.3696308135986328,5.550226211547852,0.0,0.0,0.0,0.0,2.624164581298828,0.44898414611816406,7.9134601354599,0.0,0.0,0.0,0.0,3.00152587890625,0.474365234375,9.30447006225586,0.0,0.0,0.0,0.0,3.7276477813720703,0.5330276489257812,10.800931692123413,0.0,0.0,0.0,0.0,5.112022399902344,0.6863465309143066,16.10261869430542,0.0,0.0,0.0,0.0,5.808661937713623,0.588348388671875,15.787843227386475,0.0,0.0,0.0,0.0,5.6738386154174805,0.6348667144775391,15.285151481628418,0.0,0.0,0.0,0.0,6.63991117477417,0.7305436134338379,18.113149404525757,0.0,0.0,0.0,0.0,6.771232604980469,0.7339687347412109,18.141423225402832,0.0,0.0,0.0,0.0,6.89988899230957,0.7370829582214355,18.20376205444336,0.0,0.0,0.0,0.0,6.219529628753662,0.6502437591552734,16.78273630142212,0.0,0.0,0.0,0.0,5.816064894199371,0.6256694793701172,16.100490272045135,0.0,0.0,0.0,0.0,5.148525238037109,0.6108970642089844,14.79932975769043,0.0,0.0,0.0,0.0,5.191582441329956,0.6728067398071289,14.871848404407501,0.0,0.0,0.0,0.0,4.915187835693359,0.6044349670410156,14.06891393661499,0.01807689666748047,0.022695541381835938,0.5802879333496094,0.5983648300170898,4.69790506362915,0.6040554046630859,14.241706609725952,0.06743383407592773,0.2648639678955078,0.6147823333740234,0.6822161674499512,4.972687721252441,0.6466522216796875,15.2387375831604,0.1600046157836914,0.8482356071472168,0.6317214965820312,0.7917261123657227
257,hallucinated,35,0.826171875,9.191788613796234,0.9365968704223633,29.429862082004547,0.028113126754760742,0.04008293151855469,0.9205013513565063,0.9486144781112671,8.500187754631042,0.8729734420776367,25.441806733608246,0.008007526397705078,0.01195216178894043,0.8192141056060791,0.8272216320037842,7.643433570861816,0.8446431159973145,22.672881484031677,0.0,0.0,0.0,0.0,1.3575286865234375,0.4280815124511719,5.465465545654297,0.0,0.0,0.0,0.0,1.0105857849121094,0.3380107879638672,3.949688673019409,0.0,0.0,0.0,0.0,1.4834747314453125,0.3696918487548828,5.235662460327148,0.0,0.0,0.0,0.0,2.2389659881591797,0.4490480422973633,7.528761148452759,0.0,0.0,0.0,0.0,2.760129928588867,0.4741363525390625,9.063018798828125,0.0,0.0,0.0,0.0,3.318941116333008,0.5330276489257812,10.391716480255127,0.0,0.0,0.0,0.0,4.459018707275391,0.6864914894104004,15.450350284576416,0.0,0.0,0.0,0.0,5.118838310241699,0.58843994140625,15.0982027053833,0.0,0.0,0.0,0.0,5.150174617767334,0.6501245498657227,14.761178493499756,0.0,0.0,0.0,0.0,5.816281318664551,0.7305517196655273,17.28898525238037,0.0,0.0,0.0,0.0,5.8982768058776855,0.7159395217895508,17.269958019256592,0.0,0.0,0.0,0.0,5.694534778594971,0.7136373519897461,16.998212814331055,0.0,0.0,0.0,0.0,5.351071357727051,0.6265716552734375,15.915189743041992,0.0,0.0,0.0,0.0,4.875207424163818,0.6257858276367188,15.160145103931427,0.0,0.0,0.0,0.0,4.536617279052734,0.6108436584472656,14.188226699829102,0.0,0.0,0.0,0.0,4.572063207626343,0.6727395057678223,14.253256618976593,0.0,0.0,0.0,0.0,4.358053088188171,0.604466438293457,13.512534022331238,0.01825237274169922,0.023040771484375,0.5801353454589844,0.5983877182006836,4.067157745361328,0.6041622161865234,13.61260199546814,0.06734728813171387,0.26499104499816895,0.6149120330810547,0.6822593212127686,4.515619277954102,0.6401090621948242,14.78328561782837,0.16001558303833008,0.8486728668212891,0.6317367553710938,0.7917523384094238
258,grounded,42,0.78955078125,13.001836240291595,0.9439843893051147,36.04260295629501,0.014127016067504883,0.022440612316131592,0.9391849040985107,0.9533119201660156,12.06377774477005,0.8911269903182983,31.534114360809326,0.017125368118286133,0.03864651918411255,0.8346414566040039,0.85176682472229,11.078675270080566,0.8596582412719727,28.47787857055664,0.0,0.0,0.0,0.0,2.2977294921875,0.4385032653808594,7.138301849365234,0.0,0.0,0.0,0.0,1.869659423828125,0.3494415283203125,5.5718162059783936,0.0,0.0,0.0,0.0,2.4048004150390625,0.369384765625,6.810276031494141,0.0,0.0,0.0,0.0,3.1561059951782227,0.4447793960571289,9.128253698348999,0.0,0.0,0.0,0.0,3.632962226867676,0.4805793762207031,10.749373435974121,0.0,0.0,0.0,0.0,4.977333307266235,0.5330276489257812,13.33509635925293,0.0,0.0,0.0,0.0,7.170890808105469,0.6965799331665039,19.943432807922363,0.0,0.0,0.0,0.0,7.887146949768066,0.6433448791503906,19.56964874267578,0.0,0.0,0.0,0.0,7.4850263595581055,0.6360797882080078,18.392380714416504,0.0,0.0,0.0,0.0,8.53917407989502,0.7514863014221191,21.635191440582275,0.0,0.0,0.0,0.0,9.091659545898438,0.7445478439331055,21.961756706237793,0.0,0.0,0.0,0.0,9.845630526542664,0.7813972234725952,23.15804660320282,0.0,0.0,0.0,0.0,8.254891872406006,0.6707693338394165,20.415777325630188,0.0,0.0,0.0,0.0,8.159927189350128,0.7043476104736328,19.96010333299637,0.0,0.0,0.0,0.0,7.94230329990387,0.6427211761474609,18.993013501167297,0.0,0.0,0.0,0.0,8.03094744682312,0.6887350082397461,19.043828308582306,0.0,0.0,0.0,0.0,6.828602075576782,0.6266541481018066,17.158956289291382,0.010666847229003906,0.010666847229003906,0.5876979827880859,0.5983648300170898,6.225385665893555,0.6084098815917969,17.308082818984985,0.06901693344116211,0.3120565414428711,0.6131992340087891,0.6822161674499512,6.460355758666992,0.645538330078125,18.49516224861145,0.20102405548095703,0.9906506538391113,0.5907020568847656,0.7917261123657227
258,hallucinated,43,0.80224609375,13.937206387519836,0.9508190155029297,36.977973103523254,0.014127016067504883,0.022440612316131592,0.9391849040985107,0.9533119201660156,12.949245393276215,0.8945395946502686,32.4199520945549,0.017125368118286133,0.055546343326568604,0.8346414566040039,0.85176682472229,11.793259024620056,0.8621397018432617,29.2053439617157,0.0,0.0,0.0,0.0,2.2526931762695312,0.4385032653808594,7.093265533447266,0.0,0.0,0.0,0.0,1.7648124694824219,0.3494415283203125,5.46696925163269,0.0,0.0,0.0,0.0,2.2067337036132812,0.369384765625,6.612209320068359,0.0,0.0,0.0,0.0,3.427610397338867,0.4447793960571289,9.399758100509644,0.0,0.0,0.0,0.0,3.8008689880371094,0.4805793762207031,10.917280197143555,0.0,0.0,0.0,0.0,5.155860185623169,0.5330276489257812,13.513623237609863,0.0,0.0,0.0,0.0,7.16694450378418,0.6965799331665039,19.939486503601074,0.0,0.0,0.0,0.0,7.941575050354004,0.6196470260620117,19.62407684326172,0.0,0.0,0.0,0.0,8.045084476470947,0.6672544479370117,18.952438831329346,0.0,0.0,0.0,0.0,9.154202938079834,0.7514863014221191,22.25022029876709,0.0,0.0,0.0,0.0,9.792665958404541,0.7456350326538086,22.662763118743896,0.0,0.0,0.0,0.0,9.92843246459961,0.7727375030517578,23.240848541259766,0.0,0.0,0.0,0.0,8.51235044002533,0.694257378578186,20.67323589324951,0.0,0.0,0.0,0.0,8.586111307144165,0.7113156318664551,20.386287450790405,0.0,0.0,0.0,0.0,8.122201919555664,0.6919865608215332,19.172912120819092,0.0,0.0,0.0,0.0,8.11416780948639,0.6887350082397461,19.127048671245575,0.0,0.0,0.0,0.0,7.032907485961914,0.6266541481018066,17.363261699676514,0.010666847229003906,0.010666847229003906,0.5876979827880859,0.5983648300170898,6.361392974853516,0.6140451431274414,17.444090127944946,0.06901693344116211,0.3120565414428711,0.6131992340087891,0.6822161674499512,6.662693023681641,0.645538330078125,18.6974995136261,0.20102405548095703,1.0284743309020996,0.5907020568847656,0.7917261123657227
259,grounded,30,0.673828125,5.4600560665130615,0.9220830202102661,24.764848172664642,0.025293827056884766,0.03261023759841919,0.9194732904434204,0.9447671175003052,5.036959588527679,0.8636624813079834,21.086772918701172,0.025934576988220215,0.04578065872192383,0.8477873802185059,0.8737219572067261,4.546399354934692,0.8446693420410156,19.292195320129395,0.0,0.0,0.0,0.0,0.9166717529296875,0.4289264678955078,5.0811004638671875,0.0,0.0,0.0,0.0,0.6761322021484375,0.3391227722167969,3.7852431535720825,0.0,0.0,0.0,0.0,0.9219818115234375,0.36005210876464844,4.709768295288086,0.0,0.0,0.0,0.0,1.3444862365722656,0.4398670196533203,6.630008578300476,0.0,0.0,0.0,0.0,1.4916000366210938,0.4619293212890625,7.567543029785156,0.0,0.0,0.0,0.0,2.014026641845703,0.5330810546875,8.898288488388062,0.0,0.0,0.0,0.0,2.8281936645507812,0.6846208572387695,13.461576461791992,0.0,0.0,0.0,0.0,3.0777015686035156,0.5849018096923828,12.930215835571289,0.0,0.0,0.0,0.0,3.0338897705078125,0.6463251113891602,12.497332572937012,0.0,0.0,0.0,0.0,3.379945755004883,0.7407317161560059,14.57102918624878,0.0,0.0,0.0,0.0,3.7536163330078125,0.7283964157104492,14.760163307189941,0.0,0.0,0.0,0.0,3.7600226402282715,0.6910057067871094,14.833727359771729,0.0,0.0,0.0,0.0,3.1053972244262695,0.6120514869689941,13.33769178390503,0.0,0.0,0.0,0.0,3.0527114868164062,0.658798336982727,13.139054417610168,0.0,0.0,0.0,0.0,2.828817367553711,0.5992088317871094,12.243218421936035,0.0,0.0,0.0,0.0,2.798579216003418,0.6616191864013672,12.263727247714996,0.0,0.0,0.0,0.0,2.5744075775146484,0.5997748374938965,11.530564069747925,0.00868988037109375,0.00868988037109375,0.589752197265625,0.5984420776367188,2.4613099098205566,0.6245174407958984,11.893875360488892,0.06057429313659668,0.24044561386108398,0.621668815612793,0.6822431087493896,2.4159412384033203,0.6242294311523438,12.595415353775024,0.1664944887161255,0.7079603672027588,0.6252937316894531,0.7917882204055786
259,hallucinated,30,0.666015625,5.448297083377838,0.9220830202102661,24.75308918952942,0.025293827056884766,0.03261023759841919,0.9194732904434204,0.9447671175003052,5.0196413397789,0.8592320084571838,21.069454669952393,0.025934576988220215,0.04578065872192383,0.8477873802185059,0.8737219572067261,4.5144383907318115,0.8446693420410156,19.260234355926514,0.0,0.0,0.0,0.0,1.0204086303710938,0.4289264678955078,5.184837341308594,0.0,0.0,0.0,0.0,0.7059478759765625,0.3391227722167969,3.8150588274002075,0.0,0.0,0.0,0.0,0.842926025390625,0.36005210876464844,4.630712509155273,0.0,0.0,0.0,0.0,1.3570327758789062,0.4398670196533203,6.642555117607117,0.0,0.0,0.0,0.0,1.46234130859375,0.4619293212890625,7.5382843017578125,0.0,0.0,0.0,0.0,2.044952392578125,0.5330810546875,8.929214239120483,0.0,0.0,0.0,0.0,2.780323028564453,0.6846208572387695,13.413705825805664,0.0,0.0,0.0,0.0,2.9884986877441406,0.5849018096923828,12.841012954711914,0.0,0.0,0.0,0.0,2.963390350341797,0.6463251113891602,12.426833152770996,0.0,0.0,0.0,0.0,3.398202896118164,0.7407317161560059,14.58928632736206,0.0,0.0,0.0,0.0,3.660569190979004,0.7283964157104492,14.667116165161133,0.0,0.0,0.0,0.0,3.628028392791748,0.6910057067871094,14.701733112335205,0.0,0.0,0.0,0.0,3.0654096603393555,0.6120514869689941,13.297704219818115,0.0,0.0,0.0,0.0,3.0331153869628906,0.658798336982727,13.119458317756653,0.0,0.0,0.0,0.0,2.8804683685302734,0.5992088317871094,12.294869422912598,0.0,0.0,0.0,0.0,2.7041029930114746,0.6616191864013672,12.169251024723053,0.0,0.0,0.0,0.0,2.5502052307128906,0.5997748374938965,11.506361722946167,0.00868988037109375,0.00868988037109375,0.589752197265625,0.5984420776367188,2.5794081687927246,0.6245174407958984,12.01197361946106,0.06057429313659668,0.24044561386108398,0.621668815612793,0.6822431087493896,2.453145980834961,0.6242294311523438,12.632620096206665,0.1664944887161255,0.7079603672027588,0.6252937316894531,0.7917882204055786
260,grounded,28,0.7705078125,5.420976102352142,0.9298611879348755,22.88146275281906,0.021151602268218994,0.02185767889022827,0.9153385758399963,0.9364901781082153,4.956160664558411,0.8590530157089233,19.606834173202515,0.022961020469665527,0.027768433094024658,0.8437566757202148,0.8667176961898804,4.396773815155029,0.8446693420410156,17.551165103912354,0.0,0.0,0.0,0.0,0.9019012451171875,0.42195701599121094,4.611232757568359,0.0,0.0,0.0,0.0,0.688934326171875,0.3409004211425781,3.5076650381088257,0.0,0.0,0.0,0.0,0.8693084716796875,0.35624122619628906,4.263181686401367,0.0,0.0,0.0,0.0,1.1746597290039062,0.43029212951660156,6.068715333938599,0.0,0.0,0.0,0.0,1.2773056030273438,0.4558525085449219,6.861330032348633,0.0,0.0,0.0,0.0,2.0014686584472656,0.5330810546875,8.305397987365723,0.0,0.0,0.0,0.0,2.879486083984375,0.6877336502075195,12.572914123535156,0.0,0.0,0.0,0.0,3.198349952697754,0.5911331176757812,12.0668363571167,0.0,0.0,0.0,0.0,2.874378204345703,0.6335048675537109,11.471288681030273,0.0,0.0,0.0,0.0,3.220043182373047,0.7367596626281738,13.475224494934082,0.0,0.0,0.0,0.0,3.3396005630493164,0.7470102310180664,13.353266716003418,0.0,0.0,0.0,0.0,3.5790281295776367,0.7275028228759766,13.788957118988037,0.0,0.0,0.0,0.0,3.035470962524414,0.6524138450622559,12.464711666107178,0.0,0.0,0.0,0.0,3.1459197998046875,0.6828708648681641,12.374364078044891,0.0,0.0,0.0,0.0,2.725078582763672,0.5916786193847656,11.58455753326416,0.0,0.0,0.0,0.0,2.6137704849243164,0.6979227066040039,11.589508473873138,0.0,0.0,0.0,0.0,2.6677656173706055,0.5968599319458008,11.082075595855713,0.002765655517578125,0.002765655517578125,0.5956764221191406,0.5984420776367188,2.6620097160339355,0.6214771270751953,11.635907411575317,0.06057429313659668,0.20893645286560059,0.621668815612793,0.6822431087493896,2.683835983276367,0.66754150390625,12.507137537002563,0.17890751361846924,0.7837826013565063,0.6128807067871094,0.7917882204055786
260,hallucinated,27,0.78076171875,4.529558718204498,0.9298611879348755,21.990045368671417,0.021151602268218994,0.02185767889022827,0.9153385758399963,0.9364901781082153,4.0904200077056885,0.8562474250793457,18.741093516349792,0.022961020469665527,0.027768433094024658,0.8437566757202148,0.8667176961898804,3.604985237121582,0.8446693420410156,16.759376525878906,0.0,0.0,0.0,0.0,0.7149200439453125,0.42195701599121094,4.424251556396484,0.0,0.0,0.0,0.0,0.4980316162109375,0.3409004211425781,3.316762328147888,0.0,0.0,0.0,0.0,0.6893157958984375,0.35624122619628906,4.083189010620117,0.0,0.0,0.0,0.0,0.9519424438476562,0.43029212951660156,5.845998048782349,0.0,0.0,0.0,0.0,1.030548095703125,0.4558525085449219,6.614572525024414,0.0,0.0,0.0,0.0,1.5916709899902344,0.5330810546875,7.895600318908691,0.0,0.0,0.0,0.0,2.2584915161132812,0.6877336502075195,11.951919555664062,0.0,0.0,0.0,0.0,2.5392541885375977,0.5911331176757812,11.407740592956543,0.0,0.0,0.0,0.0,2.2533187866210938,0.6335048675537109,10.850229263305664,0.0,0.0,0.0,0.0,2.5011253356933594,0.7367596626281738,12.756306648254395,0.0,0.0,0.0,0.0,2.6834583282470703,0.7470102310180664,12.697124481201172,0.0,0.0,0.0,0.0,2.9288597106933594,0.7275028228759766,13.13878870010376,0.0,0.0,0.0,0.0,2.53995418548584,0.6524138450622559,11.969194889068604,0.0,0.0,0.0,0.0,2.5915489196777344,0.6828708648681641,11.819993197917938,0.0,0.0,0.0,0.0,2.3072662353515625,0.5916786193847656,11.16674518585205,0.0,0.0,0.0,0.0,2.1686172485351562,0.6979227066040039,11.144355237483978,0.0,0.0,0.0,0.0,2.230478286743164,0.5968599319458008,10.644788265228271,0.002765655517578125,0.002765655517578125,0.5956764221191406,0.5984420776367188,2.271719455718994,0.6214771270751953,11.245617151260376,0.06057429313659668,0.20893645286560059,0.621668815612793,0.6822431087493896,2.320159912109375,0.66754150390625,12.143461465835571,0.17890751361846924,0.7837826013565063,0.6128807067871094,0.7917882204055786
261,grounded,38,0.6923828125,8.2713303565979,0.9355148673057556,32.301886439323425,0.02213585376739502,0.030779600143432617,0.9320166110992432,0.9541524648666382,7.6559314131736755,0.8885667324066162,27.40061092376709,0.01546633243560791,0.04704010486602783,0.8772422075271606,0.8927085399627686,7.088618636131287,0.8504133224487305,25.327170848846436,0.0,0.0,0.0,0.0,1.2671432495117188,0.4352588653564453,6.225801467895508,0.0,0.0,0.0,0.0,0.9429473876953125,0.3496417999267578,4.61741840839386,0.0,0.0,0.0,0.0,1.3782806396484375,0.37087440490722656,5.955068588256836,0.0,0.0,0.0,0.0,2.3686752319335938,0.4554910659790039,9.01724898815155,0.0,0.0,0.0,0.0,2.7213869094848633,0.4934349060058594,10.724116325378418,0.0,0.0,0.0,0.0,3.1569061279296875,0.5330276489257812,11.808456182479858,0.0,0.0,0.0,0.0,4.448589324951172,0.6937427520751953,18.148996353149414,0.0,0.0,0.0,0.0,4.805147171020508,0.5944328308105469,17.27793312072754,0.0,0.0,0.0,0.0,4.458852767944336,0.64019775390625,16.151187896728516,0.0,0.0,0.0,0.0,5.623509407043457,0.73256516456604,19.579338788986206,0.0,0.0,0.0,0.0,5.901729941368103,0.7529692649841309,19.871771693229675,0.0,0.0,0.0,0.0,5.791966676712036,0.7314567565917969,19.5350501537323,0.0,0.0,0.0,0.0,5.150242805480957,0.6445169448852539,17.67334270477295,0.0,0.0,0.0,0.0,5.2102755308151245,0.6376705169677734,17.982823133468628,0.0,0.0,0.0,0.0,4.717034339904785,0.5949516296386719,16.35101318359375,0.0,0.0,0.0,0.0,4.770573198795319,0.6676292419433594,16.504176259040833,0.0,0.0,0.0,0.0,4.354900360107422,0.6170787811279297,15.425997734069824,0.02272510528564453,0.0322418212890625,0.5756397247314453,0.5983648300170898,4.144220352172852,0.6155853271484375,15.672945261001587,0.06049489974975586,0.26818132400512695,0.6217212677001953,0.6822161674499512,3.9756336212158203,0.6345148086547852,16.14131784439087,0.1893625259399414,0.8256711959838867,0.6023635864257812,0.7917261123657227
261,hallucinated,38,0.693359375,8.261733531951904,0.9343488812446594,32.29228961467743,0.02213585376739502,0.030779600143432617,0.9320166110992432,0.9541524648666382,7.650469183921814,0.8879657983779907,27.37844717502594,0.022498250007629395,0.05739837884902954,0.8702102899551392,0.8927085399627686,7.11043381690979,0.8504133224487305,25.34898602962494,0.0,0.0,0.0,0.0,1.3123245239257812,0.4352588653564453,6.27098274230957,0.0,0.0,0.0,0.0,1.0524635314941406,0.3496417999267578,4.726934552192688,0.0,0.0,0.0,0.0,1.3996734619140625,0.37087440490722656,5.976461410522461,0.0,0.0,0.0,0.0,2.4009227752685547,0.4554910659790039,9.049496531486511,0.0,0.0,0.0,0.0,2.785737991333008,0.4934349060058594,10.788467407226562,0.0,0.0,0.0,0.0,3.2285423278808594,0.5330276489257812,11.88009238243103,0.0,0.0,0.0,0.0,4.3831024169921875,0.6937427520751953,18.08350944519043,0.0,0.0,0.0,0.0,4.767355918884277,0.5898933410644531,17.24014186859131,0.0,0.0,0.0,0.0,4.573441505432129,0.64019775390625,16.26577663421631,0.0,0.0,0.0,0.0,5.559652328491211,0.73256516456604,19.51548171043396,0.0,0.0,0.0,0.0,5.716887712478638,0.7529692649841309,19.68692946434021,0.0,0.0,0.0,0.0,5.702352046966553,0.7314567565917969,19.445435523986816,0.0,0.0,0.0,0.0,5.17056941986084,0.6445169448852539,17.693669319152832,0.0,0.0,0.0,0.0,5.1744561195373535,0.6376705169677734,17.947003722190857,0.0,0.0,0.0,0.0,4.6437506675720215,0.5949516296386719,16.277729511260986,0.0,0.0,0.0,0.0,4.736177742481232,0.6676292419433594,16.469780802726746,0.0,0.0,0.0,0.0,4.304622650146484,0.6170787811279297,15.375720024108887,0.02272510528564453,0.0322418212890625,0.5756397247314453,0.5983648300170898,4.209181785583496,0.6155853271484375,15.737906694412231,0.06049489974975586,0.26818132400512695,0.6217212677001953,0.6822161674499512,3.991588592529297,0.6345148086547852,16.157272815704346,0.1893625259399414,0.8256711959838867,0.6023635864257812,0.7917261123657227
262,grounded,27,0.78564453125,5.436402142047882,0.9247507452964783,21.95973038673401,0.022967398166656494,0.02883809804916382,0.9125776886940002,0.9355450868606567,4.975756525993347,0.8557336330413818,18.981653809547424,0.014947772026062012,0.01975172758102417,0.8563054800033569,0.871253252029419,4.58123517036438,0.8446693420410156,17.422230124473572,0.0,0.0,0.0,0.0,0.962158203125,0.42305755615234375,4.58375358581543,0.0,0.0,0.0,0.0,0.6579055786132812,0.3320884704589844,3.293787360191345,0.0,0.0,0.0,0.0,0.965301513671875,0.34296226501464844,4.110700607299805,0.0,0.0,0.0,0.0,1.3406410217285156,0.43661975860595703,6.015719890594482,0.0,0.0,0.0,0.0,1.5288324356079102,0.46692848205566406,6.931258201599121,0.0,0.0,0.0,0.0,1.9922065734863281,0.5330810546875,7.923896789550781,0.0,0.0,0.0,0.0,2.7715835571289062,0.6899433135986328,11.871501922607422,0.0,0.0,0.0,0.0,3.2063260078430176,0.6007347106933594,11.460253238677979,0.0,0.0,0.0,0.0,3.1300392150878906,0.6388134956359863,11.38418197631836,0.0,0.0,0.0,0.0,3.4634456634521484,0.7343072891235352,13.26856255531311,0.0,0.0,0.0,0.0,3.6273460388183594,0.7125358581542969,13.21708869934082,0.0,0.0,0.0,0.0,3.5982789993286133,0.6825199127197266,13.353405475616455,0.0,0.0,0.0,0.0,3.18398380279541,0.6254997253417969,12.262417793273926,0.0,0.0,0.0,0.0,3.1925153732299805,0.6827704906463623,12.246012687683105,0.0,0.0,0.0,0.0,2.680143356323242,0.5949859619140625,11.05990982055664,0.0,0.0,0.0,0.0,2.6506404876708984,0.6348028182983398,11.13744604587555,0.0,0.0,0.0,0.0,2.6386966705322266,0.5913190841674805,10.68262529373169,0.009151458740234375,0.009151458740234375,0.5892906188964844,0.5984420776367188,2.6202163696289062,0.6175117492675781,11.005816221237183,0.06057429313659668,0.20994353294372559,0.621668815612793,0.6822431087493896,2.552968978881836,0.6637840270996094,11.724583387374878,0.16052639484405518,0.8485845327377319,0.6312618255615234,0.7917882204055786
